,room_id,host_id,room_type,city,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
1893,755934,1362043,Entire home/apt,,I Municipio,20,3.0,3.0,1.0,1.0,91.0,2.0,41.895452,12.491561,2015-08-29 19:26:35.020747
1894,756083,3980189,Private room,,I Municipio,43,4.5,3.0,1.0,1.0,66.0,1.0,41.883591,12.499853,2015-08-29 19:26:35.020747
1895,756089,3980189,Private room,,I Municipio,56,4.5,3.0,1.0,1.0,74.0,1.0,41.884977,12.498466,2015-08-29 19:26:35.020747
1896,756200,248295,Entire home/apt,,I Municipio,54,4.5,4.0,1.0,1.5,127.0,4.0,41.894074,12.47555,2015-08-29 19:26:35.020747
1897,756299,1857128,Entire home/apt,,I Municipio,4,4.5,5.0,2.0,1.0,115.0,3.0,41.895,12.478031,2015-08-29 19:26:35.020747
1898,757110,3986961,Entire home/apt,,XVII Municipio,0,,,2.0,2.0,161.0,3.0,41.907174,12.458201,2015-08-30 01:10:48.095937
1899,757216,3987546,Private room,,XVIII Municipio,9,5.0,2.0,1.0,0.5,68.0,1.0,41.896366,12.45103,2015-08-29 19:26:35.020747
1900,757247,3943741,Private room,,I Municipio,95,4.0,4.0,1.0,1.0,55.0,,41.893149,12.505692,2015-08-29 19:26:35.020747
1901,757831,730014,Private room,,XI Municipio,14,5.0,2.0,1.0,0.5,40.0,3.0,41.855276,12.479704,2015-08-29 19:26:35.020747
1902,758234,3994539,Entire home/apt,,XVIII Municipio,26,5.0,5.0,2.0,1.0,86.0,3.0,41.895985,12.451947,2015-08-29 19:26:35.020747
1903,758338,3995142,Entire home/apt,,XVIII Municipio,112,5.0,3.0,1.0,1.0,92.0,2.0,41.895112,12.453123,2015-08-29 19:26:35.020747
1904,758874,3999286,Entire home/apt,,I Municipio,45,5.0,3.0,1.0,2.0,207.0,3.0,41.906134,12.482649,2015-08-29 19:26:35.020747
1905,759644,3558977,Entire home/apt,,XVII Municipio,11,5.0,,5.0,6.0,52.0,3.0,41.908402,12.461426,2015-08-29 19:26:35.020747
1906,759652,3943976,Entire home/apt,,I Municipio,1,5.0,4.0,1.0,1.0,126.0,1.0,41.897792,12.470533,2015-08-29 19:26:35.020747
1907,759833,2397078,Private room,,III Municipio,100,4.0,2.0,1.0,1.0,35.0,3.0,41.900881,12.520069,2015-08-29 19:26:35.020747
1908,760134,3136079,Private room,,XVIII Municipio,0,,3.0,1.0,1.0,115.0,1.0,41.89856,12.454681,2015-08-29 19:26:35.020747
1909,760620,2196342,Private room,,I Municipio,131,5.0,4.0,1.0,2.0,55.0,4.0,41.887233,12.513742,2015-08-29 19:26:35.020747
1910,760679,1560791,Entire home/apt,,I Municipio,38,4.5,,2.0,1.0,124.0,3.0,41.890022,12.469643,2015-08-29 19:26:35.020747
1911,761028,261660,Private room,,XVIII Municipio,1,4.0,3.0,1.0,3.0,104.0,,41.897918,12.452283,2015-08-29 19:26:35.020747
1912,761369,4013326,Private room,,III Municipio,3,4.0,2.0,1.0,1.0,63.0,2.0,41.910675,12.524978,2015-08-29 19:26:35.020747
1913,761385,4019139,Entire home/apt,,XVII Municipio,26,5.0,5.0,2.0,2.0,173.0,3.0,41.904662,12.463021,2015-08-29 19:26:35.020747
1914,761416,4013569,Private room,,I Municipio,4,5.0,2.0,1.0,1.0,115.0,1.0,41.896278,12.492851,2015-08-29 19:26:35.020747
1915,761569,4013569,Private room,,I Municipio,0,,2.0,1.0,1.0,115.0,1.0,41.897002,12.492739,2015-08-29 19:26:35.020747
1916,761603,261660,Private room,,XVIII Municipio,0,,4.0,1.0,3.0,115.0,3.0,41.897584,12.454385,2015-08-29 19:26:35.020747
1917,761775,4015338,Entire home/apt,,I Municipio,36,4.5,5.0,2.0,1.0,93.0,2.0,41.906265,12.500595,2015-08-29 19:26:35.020747
1918,761967,3443132,Private room,,I Municipio,15,4.0,2.0,1.0,1.0,52.0,1.0,41.89055,12.506279,2015-08-29 19:26:35.020747
1919,762822,4002741,Entire home/apt,,I Municipio,21,4.5,3.0,1.0,1.0,115.0,5.0,41.88963,12.467943,2015-08-29 19:26:35.020747
1920,762911,2713570,Private room,,I Municipio,12,4.0,2.0,1.0,,93.0,3.0,41.898321,12.47618,2015-08-29 19:26:35.020747
1921,762923,2713570,Private room,,I Municipio,9,3.5,2.0,1.0,1.0,81.0,3.0,41.898161,12.476658,2015-08-29 19:26:35.020747
1922,762935,2713570,Entire home/apt,,I Municipio,22,4.0,4.0,1.0,1.0,115.0,3.0,41.897376,12.475348,2015-08-29 19:26:35.020747
1923,763099,2580844,Private room,,I Municipio,41,4.5,4.0,1.0,1.0,46.0,1.0,41.904736,12.499328,2015-08-29 19:26:35.020747
1924,763146,4023360,Private room,,I Municipio,14,5.0,2.0,1.0,1.0,82.0,1.0,41.891763,12.507484,2015-08-29 19:45:25.603342
1925,763205,2213565,Private room,,XVII Municipio,14,4.5,3.0,1.0,1.0,93.0,1.0,41.907472,12.453337,2015-08-29 19:26:35.020747
1926,763338,261660,Entire home/apt,,XVIII Municipio,0,,,2.0,1.0,230.0,2.0,41.897132,12.454228,2015-08-29 19:26:35.020747
1927,763790,3136079,Entire home/apt,,XVIII Municipio,0,,,2.0,2.0,230.0,1.0,41.898292,12.454879,2015-08-29 19:26:35.020747
1928,763909,3943741,Private room,,I Municipio,27,4.0,3.0,1.0,1.0,69.0,,41.892997,12.505712,2015-08-29 19:26:35.020747
1929,764385,4029753,Entire home/apt,,XVIII Municipio,116,5.0,2.0,1.0,1.0,81.0,2.0,41.895709,12.453148,2015-08-29 19:26:35.020747
1930,764483,4030269,Entire home/apt,,XVIII Municipio,17,4.5,4.0,1.0,1.0,81.0,3.0,41.896408,12.438908,2015-08-29 19:26:35.020747
1931,765032,4022135,Entire home/apt,,IX Municipio,54,4.5,4.0,1.0,1.0,46.0,2.0,41.887607,12.518975,2015-08-29 19:26:35.020747
1932,765464,435985,Entire home/apt,,I Municipio,57,4.5,3.0,2.0,1.0,104.0,3.0,41.895623,12.477478,2015-08-29 19:26:35.020747
1933,766376,119845,Private room,,XVII Municipio,0,,4.0,1.0,1.0,92.0,1.0,41.914518,12.453545,2015-08-29 19:26:35.020747
1934,766424,119845,Private room,,XVII Municipio,1,2.0,2.0,1.0,1.0,81.0,3.0,41.914503,12.452775,2015-08-29 19:26:35.020747
1935,766463,4041642,Entire home/apt,,I Municipio,21,4.0,,3.0,2.0,195.0,2.0,41.897084,12.475866,2015-08-29 19:26:35.020747
1936,767268,4046656,Entire home/apt,,XVIII Municipio,10,4.5,,3.0,3.0,219.0,2.0,41.893564,12.433266,2015-08-29 19:26:35.020747
1937,767539,3943741,Private room,,I Municipio,56,4.5,2.0,1.0,1.0,56.0,,41.892789,12.504873,2015-08-29 19:26:35.020747
1938,768919,4056141,Entire home/apt,,XVIII Municipio,10,4.5,5.0,2.0,1.0,104.0,3.0,41.898859,12.454251,2015-08-29 19:26:35.020747
1939,768978,4056410,Entire home/apt,,XVIII Municipio,18,5.0,4.0,1.0,1.0,91.0,,41.900149,12.449374,2015-08-29 19:26:35.020747
