,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
172,5971119,25513937,Entire home/apt,,Mt Victoria West,29,5.0,3,2.0,1.0,75.0,,-41.293765,174.787621,2016-08-19 23:29:51.339163
173,5979271,30998875,Private room,,Mt Victoria West,31,4.5,2,1.0,1.0,63.0,1.0,-41.2988,174.788168,2016-08-19 23:44:16.047535
174,6044948,2679824,Entire home/apt,,Newtown East,3,4.5,3,1.0,1.0,45.0,3.0,-41.313443,174.785395,2016-08-19 23:14:13.784523
175,6045614,17014580,Entire home/apt,,Willis Street-Cambridge Terrace,9,5.0,4,2.0,,262.0,2.0,-41.290623,174.785615,2016-08-19 22:45:03.879380
176,6108068,6718941,Private room,,Miramar North,5,4.0,4,1.0,1.0,49.0,1.0,-41.303643,174.825531,2016-08-19 23:44:13.548597
177,6132502,30888578,Entire home/apt,,Seatoun,3,4.5,2,1.0,1.0,112.0,2.0,-41.321974,174.830426,2016-08-19 23:25:06.150422
178,6137100,31839131,Private room,,Maupuia,10,4.0,2,1.0,2.0,37.0,2.0,-41.295224,174.823892,2016-08-19 23:19:01.992272
179,6146578,31886077,Private room,,Hataitai North,70,5.0,2,1.0,1.0,45.0,2.0,-41.30178,174.797483,2016-08-20 00:05:42.545279
180,6157801,31946310,Entire home/apt,,Roseneath,44,4.5,2,0.0,1.0,72.0,,-41.292532,174.799126,2016-08-19 23:33:56.986162
181,6169917,32010851,Private room,,Wilton,1,,2,1.0,1.0,48.0,1.0,-41.268366,174.764317,2016-08-19 23:12:00.836645
182,6186207,18022372,Private room,,Oriental Bay,20,5.0,2,1.0,1.0,67.0,2.0,-41.292015,174.792627,2016-08-19 23:04:37.947813
183,6239256,30998875,Private room,,Mt Victoria West,42,4.5,2,1.0,1.0,41.0,1.0,-41.298873,174.787903,2016-08-19 23:16:25.594052
184,6319312,3943949,Private room,,Newtown East,16,5.0,2,1.0,1.0,29.0,2.0,-41.329035,174.785657,2016-08-19 23:33:09.437662
185,6336970,24079500,Private room,,Johnsonville North,94,4.5,2,1.0,1.0,34.0,1.0,-41.215063,174.808467,2016-08-19 23:03:42.477499
186,6347613,14379895,Private room,,Mt Cook-Wallace Street,1,,2,1.0,2.0,105.0,1.0,-41.303616,174.771411,2016-08-19 22:52:37.388269
