,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
625,1108941,5281706,Shared room,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),192,4.5,6,,,43.0,1.0,45.4371,12.338738,2016-11-20 19:47:08.696295
626,1119040,6141048,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),168,5.0,4,,,283.0,3.0,45.441054,12.326655,2016-11-20 20:45:31.787426
627,1124188,4772656,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),25,4.5,4,,,142.0,3.0,45.429669,12.333418,2016-11-20 17:08:00.710723
628,1126358,6009904,Private room,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),97,4.0,2,,,131.0,1.0,45.439201,12.337341,2016-11-20 16:09:07.734719
629,1126573,6180481,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),81,4.5,4,,,153.0,4.0,45.434149,12.342565,2016-11-20 16:28:51.129070
630,1131662,5395291,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),95,4.5,4,,,140.0,,45.447486,12.327058,2016-11-20 21:01:47.501202
631,1137533,6286357,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),309,4.0,2,,,60.0,1.0,45.438777,12.321373,2016-11-20 16:29:37.678764
632,1139189,6248564,Entire home/apt,,LIDO - PELLESTRINA (VENEZIA LITORALE),13,4.5,5,,,131.0,3.0,45.415506,12.369625,2016-11-20 19:03:08.906227
633,1139233,6248920,Entire home/apt,,MARGHERA,71,4.5,3,,,60.0,,45.480226,12.22069,2016-11-20 19:49:15.565198
634,1141744,120497,Entire home/apt,,MESTRE - CARPENEDO (MESTRE CENTRO),94,4.5,5,,,76.0,3.0,45.482658,12.236328,2016-11-20 18:44:23.899028
635,1142769,1863344,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),103,4.5,2,,,99.0,3.0,45.442254,12.333292,2016-11-20 17:48:36.889543
636,1142800,5984510,Private room,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),0,,2,,,359.0,1.0,45.436662,12.374419,2016-11-20 19:24:19.508984
637,1143865,401113,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),40,4.0,8,,,245.0,2.0,45.434347,12.344747,2016-11-20 20:44:39.118042
638,1148172,6282961,Entire home/apt,,CHIRIGNAGO - ZELARINO ( MESTRE OVEST),3,4.5,4,,,98.0,4.0,45.485919,12.217791,2016-11-20 18:02:24.110463
639,1149625,6289583,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),67,4.5,5,,,142.0,2.0,45.446436,12.330554,2016-11-20 18:07:02.467916
640,1155059,6019189,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),78,4.5,4,,,131.0,3.0,45.436613,12.348884,2016-11-20 20:59:05.858404
641,1155248,6330522,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),63,5.0,4,,,142.0,6.0,45.433003,12.357751,2016-11-20 18:54:47.610961
642,1156672,6338514,Private room,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),68,4.5,3,,,88.0,,45.433376,12.329525,2016-11-20 20:52:07.134771
643,1163834,4018771,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),16,4.5,2,,,164.0,3.0,45.437598,12.339329,2016-11-20 17:51:03.668544
644,1165622,6384200,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),40,4.5,4,,,87.0,2.0,45.426018,12.323874,2016-11-20 18:14:06.988001
645,1169013,294951,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),154,4.5,4,,,147.0,2.0,45.44173,12.332389,2016-11-20 21:33:12.171956
646,1169889,5395291,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),105,4.5,6,,,109.0,,45.445887,12.328343,2016-11-20 18:30:46.579240
647,1177012,5813830,Entire home/apt,,MARGHERA,19,4.5,3,,,69.0,2.0,45.457344,12.181857,2016-11-20 16:43:08.853193
648,1177309,6019189,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),93,4.5,8,,,197.0,3.0,45.44107,12.327307,2016-11-20 17:25:45.108289
649,1178674,470341,Private room,,CHIRIGNAGO - ZELARINO ( MESTRE OVEST),30,4.0,4,,,27.0,2.0,45.52771,12.211025,2016-11-20 18:27:25.777537
650,1179234,470341,Private room,,CHIRIGNAGO - ZELARINO ( MESTRE OVEST),81,4.0,16,,,10.0,1.0,45.526812,12.209947,2016-11-20 17:27:21.389884
651,1181536,6306665,Entire home/apt,,FAVARO VENETO,2,,2,,,164.0,1.0,45.488298,12.295919,2016-11-20 19:37:29.905094
652,1182175,5281706,Private room,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),21,4.0,2,,,88.0,1.0,45.437033,12.340897,2016-11-20 20:28:55.866443
653,1188334,4893459,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),38,5.0,4,,,163.0,,45.433739,12.334977,2016-11-20 16:02:30.120578
654,1192129,6516546,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),18,5.0,4,,,174.0,3.0,45.433836,12.333176,2016-11-20 18:26:25.316862
655,1196659,6538340,Private room,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),61,4.5,2,,,115.0,3.0,45.437125,12.346021,2016-11-20 17:40:50.469671
656,1205101,1140997,Entire home/apt,,LIDO - PELLESTRINA (VENEZIA LITORALE),7,4.5,5,,,142.0,6.0,45.412763,12.366488,2016-11-20 17:18:43.564858
657,1207703,6350178,Entire home/apt,,MARGHERA,37,4.5,4,,,88.0,3.0,45.477075,12.196206,2016-11-20 15:47:05.078906
658,1214432,6629491,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),110,4.5,6,,,146.0,3.0,45.435279,12.338154,2016-11-20 16:52:24.752288
659,1215753,4925803,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),65,5.0,2,,,141.0,3.0,45.437366,12.339033,2016-11-20 19:43:40.645980
660,1215932,6635807,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),28,4.5,4,,,88.0,3.0,45.430771,12.356152,2016-11-20 15:54:21.020310
661,1224263,6678803,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),70,5.0,4,,,160.0,3.0,45.436334,12.329781,2016-11-20 15:42:51.233869
662,1227298,1856077,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),228,4.5,4,,,121.0,1.0,45.436337,12.341282,2016-11-20 15:50:07.049335
663,1230451,6516852,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),69,4.5,4,,,119.0,4.0,45.443075,12.331731,2016-11-20 19:46:07.317021
664,1230667,6712142,Private room,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),6,4.0,2,,,55.0,2.0,45.442736,12.338529,2016-11-20 20:07:24.728410
665,1230898,6713218,Private room,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),0,,2,,,163.0,3.0,45.437869,12.338475,2016-11-20 15:35:25.586995
666,1231456,6713218,Private room,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),4,4.0,3,,,146.0,3.0,45.437321,12.340224,2016-11-20 18:03:49.703840
667,1231563,6716496,Private room,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),1,,2,,,178.0,3.0,45.437349,12.329065,2016-11-20 18:51:01.886039
668,1231584,5862083,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),107,4.5,4,,,118.0,2.0,45.434422,12.329005,2016-11-20 17:14:08.929619
669,1233036,283131,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),61,5.0,4,,,169.0,3.0,45.43022,12.356759,2016-11-20 16:19:07.009767
