,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
17385,6302116,32774151,Entire home/apt,Florence,Firenze,7,4.5,4,2.0,1.0,58.0,2.0,43.795595,11.24407,2016-08-03 06:13:44.092587
17413,6308989,31723761,Private room,Florence,Firenze,16,4.5,2,1.0,1.0,43.0,1.0,43.772264,11.285627,2016-08-03 19:24:23.637589
17432,6311521,32833053,Entire home/apt,Florence,Firenze,1,,2,1.0,1.0,52.0,1.0,43.775863,11.216887,2016-08-04 03:36:59.389174
17437,6313112,32842051,Entire home/apt,Florence,Firenze,50,4.5,2,1.0,1.0,69.0,2.0,43.763928,11.246365,2016-08-03 03:41:34.493443
17442,6315229,32698937,Entire home/apt,Florence,Firenze,77,4.5,5,3.0,2.0,161.0,3.0,43.771554,11.258946,2016-08-03 22:17:51.631885
17445,6315420,32856477,Entire home/apt,Florence,Firenze,21,5.0,4,1.0,1.0,115.0,2.0,43.776111,11.262907,2016-08-03 10:01:22.412054
17453,6316246,30431619,Private room,Florence,Firenze,8,4.5,4,1.0,4.0,44.0,1.0,43.793243,11.243191,2016-08-03 02:41:28.235910
17483,6323174,32698937,Entire home/apt,Florence,Firenze,93,4.5,4,1.0,1.0,104.0,3.0,43.770005,11.265306,2016-08-04 02:01:58.318634
17485,6323288,31723761,Private room,Florence,Firenze,38,4.5,2,1.0,1.0,43.0,1.0,43.772371,11.284541,2016-08-03 08:45:33.431864
17490,6323785,7439057,Entire home/apt,Florence,Firenze,40,5.0,6,2.0,,92.0,2.0,43.771809,11.263827,2016-08-04 03:26:08.574396
17493,6324266,24888674,Entire home/apt,Florence,Firenze,23,4.5,6,3.0,2.0,69.0,2.0,43.771475,11.279295,2016-08-04 04:22:56.324283
17539,6340002,2876817,Entire home/apt,Arezzo,Arezzo,0,,4,2.0,1.0,144.0,1.0,43.466644,11.882093,2016-08-03 21:10:44.135911
17561,6344151,33041141,Entire home/apt,Florence,Firenze,60,5.0,6,2.0,,87.0,2.0,43.768857,11.241044,2016-08-04 04:00:39.185106
17563,6345151,20795556,Entire home/apt,Florence,Firenze,37,5.0,3,2.0,1.0,85.0,2.0,43.78206,11.243701,2016-08-04 02:45:05.900630
17572,6351563,33089229,Private room,Florence,Firenze,14,4.5,2,1.0,1.0,58.0,2.0,43.764449,11.240546,2016-08-03 09:28:42.952328
17579,6352542,31719577,Entire home/apt,Florence,Firenze,0,,3,2.0,1.0,114.0,7.0,43.787026,11.271306,2016-08-02 22:14:43.130272
17580,6352728,23141500,Entire home/apt,Florence,Firenze,0,,7,3.0,2.0,340.0,7.0,43.772786,11.260963,2016-08-04 00:16:51.740146
17586,6353852,33100937,Entire home/apt,Florence,Firenze,111,4.5,5,2.0,1.0,173.0,1.0,43.781522,11.235006,2016-08-04 03:56:49.225588
17587,6353969,32916123,Private room,Florence,Firenze,3,4.5,4,1.0,1.0,178.0,1.0,43.774279,11.252233,2016-08-03 00:25:51.724063
17591,6354528,33104450,Private room,Arezzo,Arezzo,0,,2,1.0,1.0,112.0,1.0,43.381276,11.874767,2016-08-02 19:39:12.912905
17597,6355144,6384161,Private room,Florence,Firenze,18,4.5,2,1.0,2.0,40.0,1.0,43.768261,11.245814,2016-08-03 20:13:37.643439
17605,6357770,33120742,Entire home/apt,Arezzo,Arezzo,12,5.0,2,0.0,1.0,75.0,1.0,43.461821,11.893408,2016-08-03 02:28:13.638141
17606,6358113,33120742,Entire home/apt,Arezzo,Arezzo,2,,4,1.0,1.0,109.0,1.0,43.462796,11.893009,2016-08-03 01:40:18.038122
17608,6358298,3314526,Entire home/apt,Florence,Firenze,36,4.5,6,3.0,2.0,172.0,2.0,43.773871,11.257777,2016-08-03 15:35:56.443145
17613,6359675,33127933,Entire home/apt,Florence,Firenze,8,5.0,2,0.0,1.0,104.0,1.0,43.764545,11.242459,2016-08-03 00:17:10.082729
17621,6363480,33155618,Private room,Florence,Firenze,3,,2,1.0,1.0,69.0,3.0,43.769863,11.256512,2016-08-03 02:33:38.713515
17626,6367686,4263546,Entire home/apt,Florence,Firenze,108,5.0,4,2.0,1.0,138.0,,43.777728,11.259163,2016-08-03 13:18:26.495788
17630,6368309,11188216,Private room,Florence,Firenze,102,4.5,3,1.0,1.0,69.0,1.0,43.776813,11.258399,2016-08-03 04:41:01.545995
17636,6370340,26894194,Entire home/apt,Florence,Firenze,3,4.5,4,1.0,1.0,119.0,1.0,43.775533,11.243929,2016-08-03 06:41:25.601939
17639,6370576,26894194,Entire home/apt,Florence,Firenze,4,4.5,4,1.0,1.0,114.0,1.0,43.775302,11.244282,2016-08-03 20:44:03.368385
17644,6371379,27726694,Entire home/apt,Florence,Firenze,11,4.5,7,3.0,1.0,104.0,3.0,43.754036,11.2326,2016-08-03 23:50:41.106428
17646,6371736,33203549,Private room,Florence,Firenze,37,5.0,2,1.0,2.0,65.0,2.0,43.774866,11.247131,2016-08-04 00:19:21.735877
17647,6371747,33203462,Private room,Florence,Firenze,9,4.5,1,1.0,1.0,40.0,2.0,43.768851,11.264247,2016-08-02 23:09:03.259069
17660,6373860,21628724,Private room,Florence,Firenze,18,4.5,3,1.0,1.0,40.0,1.0,43.771653,11.250998,2016-08-04 05:44:45.856143
17661,6373980,3988807,Entire home/apt,Florence,Firenze,47,5.0,2,1.0,1.0,69.0,2.0,43.772799,11.263514,2016-08-04 05:51:10.999657
17664,6374903,6861991,Private room,Florence,Firenze,64,5.0,3,1.0,1.0,58.0,2.0,43.779816,11.236839,2016-08-04 02:10:05.706694
17665,6374995,19160565,Private room,Florence,Firenze,53,4.5,4,1.0,2.0,58.0,2.0,43.772863,11.245057,2016-08-03 07:52:56.242129
17675,6379471,33096828,Entire home/apt,Florence,Firenze,6,5.0,4,2.0,1.0,93.0,3.0,43.795123,11.19715,2016-08-03 20:29:40.434737
17685,6381128,17283590,Entire home/apt,Florence,Firenze,33,4.5,6,2.0,2.0,213.0,2.0,43.770908,11.250345,2016-08-04 03:04:38.559225
17686,6381188,669084,Private room,Florence,Firenze,116,4.5,2,1.0,2.0,64.0,1.0,43.776128,11.266286,2016-08-03 18:44:45.457126
17691,6382629,32916123,Private room,Florence,Firenze,4,5.0,3,1.0,1.0,150.0,1.0,43.775701,11.254312,2016-08-03 10:43:15.354091
17693,6383254,32916123,Private room,Florence,Firenze,6,5.0,2,1.0,1.0,122.0,1.0,43.775897,11.25267,2016-08-03 13:36:26.812085
17695,6383582,14917220,Entire home/apt,Florence,Firenze,5,5.0,2,1.0,1.0,58.0,3.0,43.789024,11.237355,2016-08-03 06:02:05.381257
17708,6385901,30281839,Entire home/apt,Arezzo,Arezzo,24,5.0,5,2.0,2.0,213.0,3.0,43.472747,11.908186,2016-08-03 10:59:45.438309
17714,6386829,669084,Private room,Florence,Firenze,55,4.0,2,1.0,2.0,54.0,1.0,43.775774,11.268229,2016-08-03 03:28:52.349513
17718,6387998,11188216,Private room,Florence,Firenze,72,4.5,2,1.0,1.0,64.0,1.0,43.777785,11.257508,2016-08-03 02:14:20.473001
17721,6388648,10028682,Entire home/apt,Arezzo,Arezzo,0,,3,1.0,1.0,46.0,1.0,43.438597,11.874078,2016-08-03 19:21:16.192770
17726,6389962,12417490,Private room,Florence,Firenze,5,5.0,2,1.0,1.0,58.0,2.0,43.793781,11.184422,2016-08-02 22:17:32.865840
17727,6390036,12417490,Private room,Florence,Firenze,4,5.0,2,1.0,1.0,58.0,2.0,43.792983,11.184565,2016-08-04 00:08:52.876146
17738,6393567,6850088,Entire home/apt,Florence,Firenze,2,,5,2.0,2.0,109.0,2.0,43.769331,11.258583,2016-08-04 03:11:24.321354
17741,6393972,7439057,Entire home/apt,Florence,Firenze,15,4.5,4,1.0,1.0,92.0,2.0,43.772086,11.26498,2016-08-03 00:57:31.574618
17743,6394203,33340366,Entire home/apt,Florence,Firenze,11,5.0,2,1.0,1.0,162.0,2.0,43.772076,11.246626,2016-08-03 19:33:28.091523
17746,6394734,13336042,Private room,Florence,Firenze,2,,1,1.0,2.0,20.0,12.0,43.77677,11.255775,2016-08-03 14:46:48.381505
17747,6394896,23025222,Private room,Florence,Firenze,92,4.5,2,1.0,1.0,58.0,2.0,43.775362,11.247262,2016-08-04 04:42:08.550384
17750,6395386,32051895,Private room,Florence,Firenze,21,4.0,4,1.0,1.0,44.0,2.0,43.763779,11.274638,2016-08-03 03:05:23.266614
17753,6396125,17764053,Private room,Florence,Firenze,0,,2,1.0,2.0,104.0,1.0,43.793064,11.274156,2016-08-03 12:59:47.488718
17768,6398680,4424116,Entire home/apt,Florence,Firenze,19,4.5,3,1.0,1.0,69.0,3.0,43.772397,11.266546,2016-08-04 05:06:05.222968
17772,6399556,33369199,Private room,Florence,Firenze,0,,1,1.0,1.0,45.0,20.0,43.770481,11.284186,2016-08-04 04:45:55.120880
17773,6400331,17336497,Entire home/apt,Florence,Firenze,26,4.0,5,1.0,1.0,69.0,1.0,43.77246,11.245884,2016-08-03 21:48:08.821846
17776,6400615,13336042,Private room,Florence,Firenze,2,,1,1.0,1.0,22.0,13.0,43.775608,11.254755,2016-08-03 00:03:41.708496
17778,6401486,9330610,Private room,Florence,Firenze,2,,2,1.0,1.0,104.0,1.0,43.771044,11.26033,2016-08-03 21:53:21.055962
17780,6401668,3827103,Entire home/apt,Florence,Firenze,40,5.0,11,4.0,3.0,542.0,2.0,43.781408,11.255904,2016-08-04 05:42:58.502499
17794,6406580,33414607,Entire home/apt,Florence,Firenze,0,,4,1.0,1.0,58.0,2.0,43.759554,11.286266,2016-08-03 18:33:41.363768
17795,6407258,7700941,Entire home/apt,Florence,Firenze,59,5.0,4,1.0,1.0,93.0,3.0,43.770104,11.237499,2016-08-03 23:27:20.955437
17800,6407540,33419300,Entire home/apt,Florence,Firenze,0,,2,1.0,1.0,92.0,3.0,43.761467,11.240851,2016-08-04 00:21:28.354293
17806,6408423,33423692,Entire home/apt,Florence,Firenze,45,4.5,2,0.0,1.0,64.0,2.0,43.76737,11.245451,2016-08-03 14:47:41.871858
17812,6409787,32008995,Private room,Florence,Firenze,118,4.5,2,1.0,1.0,40.0,1.0,43.766697,11.255551,2016-08-03 01:35:36.968245
17816,6410270,5357052,Entire home/apt,Florence,Firenze,30,5.0,4,1.0,2.0,102.0,2.0,43.767471,11.281623,2016-08-03 06:52:31.409603
17819,6410547,6241067,Entire home/apt,Florence,Firenze,11,4.5,4,1.0,1.0,109.0,3.0,43.776178,11.254352,2016-08-03 13:16:19.296852
17824,6411822,33441887,Entire home/apt,Florence,Firenze,48,4.5,4,2.0,1.0,79.0,1.0,43.765153,11.25721,2016-08-03 21:48:53.553124
