,room_id,host_id,room_type,city,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
3223,9092349,40486297,Private room,Budapest,Budapes,0,,1.0,1.0,1.0,12.0,2.0,47.529871,19.070278,2016-03-22 10:55:02.923745
3224,9092952,16010304,Shared room,Budapest,Budapes,2,4.0,,1.0,,11.0,1.0,47.484416,19.06334,2016-03-22 08:21:14.029726
3225,9092964,28419481,Private room,Budapest,Budapes,19,5.0,1.0,1.0,1.0,12.0,1.0,47.476665,19.046584,2016-03-22 08:38:02.865905
3226,9093124,16010304,Shared room,Budapest,Budapes,0,,2.0,1.0,,11.0,1.0,47.485731,19.065271,2016-03-22 11:03:21.427649
3227,9098791,47410172,Entire home/apt,Budapest,Budapes,1,5.0,3.0,2.0,1.0,64.0,1.0,47.472951,19.031279,2016-03-22 08:28:24.123731
3228,9100121,25388026,Private room,Budapest,Budapes,10,4.0,2.0,1.0,1.0,25.0,2.0,47.50099,19.068563,2016-03-22 11:00:17.553583
3229,9106320,47466316,Entire home/apt,Budapest,Budapes,2,4.5,2.0,1.0,1.0,36.0,1.0,47.508496,19.063067,2016-03-22 09:32:23.947881
3230,9107126,47469286,Entire home/apt,Budapest,Budapes,0,,,2.0,1.0,116.0,3.0,47.493045,19.055826,2016-03-22 09:39:55.712241
3231,9107884,5105563,Entire home/apt,Budapest,Budapes,14,5.0,2.0,0.0,1.0,26.0,2.0,47.494871,19.071305,2016-03-22 08:19:55.468700
3232,9108248,10267598,Entire home/apt,Budapest,Budapes,1,5.0,,2.0,2.0,31.0,2.0,47.515984,19.049094,2016-03-22 10:37:02.946194
3233,9108378,9326270,Entire home/apt,Budapest,Budapes,16,5.0,4.0,0.0,1.0,52.0,,47.500623,19.049414,2016-03-22 08:15:53.751809
3234,9113434,903427,Entire home/apt,Budapest,Budapes,0,,2.0,1.0,1.0,19.0,2.0,47.487954,19.062208,2016-03-22 09:49:09.068614
3235,9122547,47529720,Entire home/apt,Budapest,Budapes,3,5.0,2.0,1.0,1.0,30.0,3.0,47.50128,19.123263,2016-03-22 08:38:08.206703
3236,9124078,47534997,Entire home/apt,Budapest,Budapes,0,,4.0,1.0,1.0,37.0,1.0,47.51734,19.116337,2016-03-22 09:01:52.202576
3237,9131097,2860526,Entire home/apt,Budapest,Budapes,6,5.0,2.0,0.0,1.0,25.0,2.0,47.501195,19.068149,2016-03-22 10:14:38.269220
3238,9134097,47573198,Private room,Budapest,Budapes,0,,2.0,1.0,1.0,53.0,1.0,47.482028,19.078008,2016-03-22 09:51:24.387410
3239,9134411,22402800,Private room,Budapest,Budapes,0,,2.0,1.0,1.0,66.0,2.0,47.494951,19.07549,2016-03-22 09:36:14.286665
3240,9136727,47584719,Entire home/apt,Budapest,Budapes,1,5.0,3.0,1.0,1.0,48.0,1.0,47.478543,19.050669,2016-03-22 09:11:36.138008
3241,9145449,47621023,Entire home/apt,Budapest,Budapes,2,4.5,3.0,1.0,1.0,29.0,2.0,47.525349,19.03901,2016-03-22 10:07:11.934784
3242,9160190,155859,Entire home/apt,Budapest,Budapes,6,4.5,4.0,1.0,1.0,45.0,2.0,47.500882,19.038661,2016-03-22 09:22:17.562277
3243,9165044,34435625,Entire home/apt,Budapest,Budapes,5,4.5,4.0,2.0,1.0,40.0,2.0,47.508077,19.037695,2016-03-22 09:02:31.603550
3244,9167899,38731478,Private room,Budapest,Budapes,0,,2.0,1.0,1.0,23.0,1.0,47.509407,19.056025,2016-03-22 09:12:25.282544
3245,9178021,11008480,Entire home/apt,Budapest,Budapes,1,4.0,2.0,1.0,1.0,35.0,1.0,47.492971,19.075555,2016-03-22 09:57:57.470358
3246,9179825,47766740,Entire home/apt,Budapest,Budapes,2,5.0,4.0,1.0,1.0,31.0,2.0,47.490249,19.05331,2016-03-22 10:07:30.851041
3247,9180504,47769614,Entire home/apt,Budapest,Budapes,0,,4.0,3.0,2.0,69.0,5.0,47.44713,19.007844,2016-03-22 09:44:57.202197
3248,9181396,461243,Entire home/apt,Budapest,Budapes,1,5.0,,2.0,2.0,116.0,4.0,47.507807,19.028106,2016-03-22 10:26:08.203554
3249,9182053,7124751,Entire home/apt,Budapest,Budapes,8,4.5,4.0,0.0,1.0,29.0,2.0,47.488834,19.061661,2016-03-22 09:52:52.725777
3250,9184156,16504745,Private room,Budapest,Budapes,1,4.0,2.0,1.0,2.0,15.0,1.0,47.507807,19.052217,2016-03-22 10:25:45.449046
3251,9191917,47818500,Entire home/apt,Budapest,Budapes,12,5.0,,2.0,,57.0,2.0,47.50288,19.066349,2016-03-22 08:07:02.408333
3252,9192200,47819724,Private room,Budapest,Budapes,0,,2.0,1.0,1.0,15.0,1.0,47.542842,19.136087,2016-03-22 10:56:23.095035
3253,9193997,47828199,Entire home/apt,Budapest,Budapes,2,4.5,4.0,2.0,1.0,44.0,2.0,47.493553,19.067008,2016-03-22 11:06:52.962082
3254,9198494,45225371,Entire home/apt,Budapest,Budapes,0,,5.0,2.0,1.0,41.0,2.0,47.506436,19.030743,2016-03-22 08:57:37.170140
3255,9199535,45225371,Entire home/apt,Budapest,Budapes,0,,3.0,0.0,1.0,40.0,2.0,47.476639,19.046378,2016-03-22 10:11:12.236057
3256,9209310,47683373,Entire home/apt,Budapest,Budapes,5,4.5,2.0,1.0,1.0,26.0,1.0,47.413387,19.062391,2016-03-22 10:29:10.865508
3257,9211739,47557791,Entire home/apt,Budapest,Budapes,1,5.0,4.0,2.0,1.0,41.0,2.0,47.497108,19.06354,2016-03-22 08:27:48.782341
3258,9212762,47909090,Entire home/apt,Budapest,Budapes,7,4.5,4.0,1.0,1.0,29.0,1.0,47.492661,19.055908,2016-03-22 10:48:13.633991
3259,9221824,47951043,Private room,Budapest,Budapes,2,5.0,3.0,1.0,1.0,35.0,1.0,47.505762,19.063531,2016-03-22 09:21:10.070367
3260,9225932,47966866,Private room,Budapest,Budapes,12,4.5,3.0,1.0,1.0,20.0,3.0,47.498387,19.070799,2016-03-22 07:49:59.683885
3261,9226539,47966866,Private room,Budapest,Budapes,10,4.5,,1.0,1.0,20.0,3.0,47.496762,19.069758,2016-03-22 10:41:08.369534
3262,9227118,34440720,Entire home/apt,Budapest,Budapes,0,,2.0,0.0,1.0,58.0,1.0,47.482572,19.071448,2016-03-22 10:19:32.006656
