id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
22726948,"Beautiful 2 bedroom, 2 bathroom Lakeview Condo",73775878,Donna,,Waterfront Communities-The Island,43.64019,-79.39748,Entire home/apt,199,1,86,2019-08-23,4.39,1,169
22728399,Cozy & Comfy 2 bedroom basement apartment,167749306,Sultan,,West Hill,43.75844,-79.18931,Entire home/apt,50,1,75,2019-09-08,3.87,1,193
22728944,Bayview Village - Cozy Room I,163470073,Lee,,Bayview Village,43.77919,-79.38557,Private room,60,1,39,2019-08-26,1.97,3,62
22729113,Fantastic view of Toronto in a beautiful 2 bedroom,167756056,Mah,,Willowdale East,43.7601,-79.40946,Entire home/apt,99,1,0,,,1,335
22729364,Downtown Annex (1 brdm)-2 mins walk to Subway,2321316,Tara & David,,Annex,43.6724,-79.40638,Entire home/apt,75,2,22,2019-09-11,1.18,3,99
22730532,Entire grnd flr.1 bed+living area with full was,53773045,Ammar Ahtisham,,Downsview-Roding-CFB,43.7281,-79.52161,Private room,75,1,0,,,1,0
22730853,1 Pvt room on 32 floor & amazing view of CN tower,137751506,Gagan,,Cabbagetown-South St.James Town,43.66771,-79.37147,Private room,49,5,3,2019-07-11,0.75,1,177
22731512,Gent's place,167792464,Gent,,Mimico (includes Humber Bay Shores),43.60339,-79.4935,Entire home/apt,70,5,3,2018-03-16,0.16,1,0
22732340,1 BR Downtown Condo,74869743,Hiba,,Niagara,43.6377,-79.40725,Entire home/apt,79,1,15,2018-09-30,0.76,1,0
22732630,Historic Renovated Luxury Condo: U of T/Yorkville,6302450,Allya,,Annex,43.67079,-79.40055,Entire home/apt,99,30,19,2018-06-25,0.98,1,0
22733547,Cozy Place In Toronto East. Midland RT Station,150008534,Ryan & Fritzie,,Bendale,43.76424,-79.26925,Private room,30,5,14,2019-06-30,0.74,2,317
22733617,Blackwater Budget Stay (Room3),25278998,KTC Property Management Ltd.,,Malvern,43.79994,-79.21691,Private room,25,4,16,2019-08-16,0.83,23,139
22733995,Toronto West End Waterfront Suite,12439400,Kate,,Mimico (includes Humber Bay Shores),43.62217,-79.49024,Private room,50,1,14,2019-09-08,0.75,1,286
22735339,Modern Room w/ Private Bath + Amazing Views!,7263341,Vijay,,Waterfront Communities-The Island,43.64658,-79.37678,Private room,101,2,0,,,1,0
22740978,Beautiful View & Condo-1 BR/1BA-Liberty Village,21702490,Mona,,South Parkdale,43.63985,-79.42506,Entire home/apt,70,30,1,2018-04-10,0.06,1,132
22743346,"Entire Basement for Rent, North York, Toronto",167928305,Esther,,Bedford Park-Nortown,43.72152,-79.41864,Shared room,101,5,18,2019-08-05,1.02,1,12
22748645,"close to subway station, Suitable for young people",167983612,Fengfang,,East End-Danforth,43.68317,-79.30989,Entire home/apt,60,1,68,2019-09-10,3.84,1,57
22751065,"BEAUTIFUL 2 BEDROOM CONDO, RIGHT NEXT TO 401",108248826,Abi,,Agincourt South-Malvern West,43.78042,-79.28161,Entire home/apt,150,1,31,2019-08-01,1.57,1,317
22751620,"Warm, Comfortable Room",7132461,Matt,,Maple Leaf,43.71021,-79.48539,Private room,40,1,1,2019-04-02,0.18,2,92
22752087,Stylish private room in the upper Junction,58767,Joshua,,Weston-Pellam Park,43.6746,-79.46099,Private room,50,1,3,2018-03-03,0.15,1,0
22752193,Bright & Spacious 1 BDR condo in the DT core!,144753317,Lauren,,Waterfront Communities-The Island,43.64805,-79.37087,Entire home/apt,105,3,0,,,1,0
22752817,Cozy Bungalow in Etobicoke - Mins from DT!,14653148,Divyaa,,Mimico (includes Humber Bay Shores),43.61934,-79.50139,Entire home/apt,87,2,3,2018-03-15,0.15,1,0
22753502,Huge 2 Bedroom Apartment in Little Italy,5153389,Sean,,Palmerston-Little Italy,43.6586,-79.41156,Entire home/apt,70,7,0,,,1,42
22753973,Brand New & Bright Private Basement Apt in Toronto,3272927,Sam,,Englemount-Lawrence,43.72906,-79.43397,Entire home/apt,75,7,9,2019-03-31,0.45,2,309
22754879,Beautiful home near Kensington Market unit1 roomB,167112850,Rene,,Trinity-Bellwoods,43.65065,-79.40825,Private room,34,1,11,2018-05-24,0.56,1,0
22754897,"Home Away From Home, Nice Queen Bed ,Near airport",168061361,Philip,,Rexdale-Kipling,43.72015,-79.55849,Private room,50,1,1,2018-07-29,0.07,1,89
22766225,"Private studio, full bathroom, kitchenette, patio",168155404,Rado,,Kingsview Village-The Westway,43.69659,-79.53693,Entire home/apt,78,2,12,2019-08-04,1.23,2,43
22769094,House for rent,133841236,Phuong,,West Hill,43.76642,-79.18693,Private room,101,1,0,,,1,0
22769509,"Sunny Victorian in Trinity-Bellwoods, Queen West",168182269,Eleanor,,Trinity-Bellwoods,43.65054,-79.40934,Entire home/apt,105,2,28,2019-04-10,2.04,1,0
22772086,Modern King West Condo!,168213162,Nicholas,,Niagara,43.64455,-79.40307,Entire home/apt,200,25,0,,,1,348
22773535,Luxury Studio for Rent [Heart of Downtown],50333440,Ashley,,Waterfront Communities-The Island,43.64187,-79.38175,Private room,79,10,1,2018-01-21,0.05,2,0
22774487,Clean 2 bedroom private unit.,101514624,Lan,,Don Valley Village,43.77865,-79.3654,Entire home/apt,75,2,24,2019-09-08,1.25,3,77
22784636,Bayview Village - Cozy Room II,163470073,Lee,,Bayview Village,43.77998,-79.38584,Private room,49,1,31,2019-08-07,1.56,3,72
22784790,Fantastic Condo w/ breathtaking view near CN Tower,34660578,Thiago,,Waterfront Communities-The Island,43.64064,-79.39186,Entire home/apt,175,6,11,2019-03-09,0.58,1,163
22787253,35 Hayden,76500205,Chad,,Church-Yonge Corridor,43.66905,-79.38386,Entire home/apt,200,365,0,,,1,13
22788924,Modern home in trendy Junction neighbourhood.,32111375,Larry,,Junction Area,43.66451,-79.47648,Entire home/apt,140,7,13,2019-07-30,0.70,1,135
22790197,2-Bedroom Basement Apartment,13557775,Melanie,,Forest Hill North,43.70254,-79.43826,Entire home/apt,200,1,0,,,1,0
22791635,"Curated, Styled, Hidden Gem on Gladstone",12338025,Michael,,Little Portugal,43.64478,-79.42661,Entire home/apt,291,3,34,2019-09-10,1.84,2,338
22792308,G1 Modern and bright 1 bedroom downtown Toronto,133239936,Michael,,Church-Yonge Corridor,43.65962,-79.37978,Entire home/apt,95,2,129,2019-08-31,6.43,3,138
22793420,Private & Cozy Room near Finch Subway,18737218,Woo,,Newtonbrook West,43.78155,-79.42706,Private room,44,1,55,2019-09-07,2.74,8,348
22793428,Downtown Luxury Condo by Scotiabank Arena,79081344,Peter,,Waterfront Communities-The Island,43.64263,-79.37986,Entire home/apt,85,2,166,2019-09-10,8.31,16,2
22795278,Cozy Studio Apartment - Dundas Square,168437651,Mini,,Church-Yonge Corridor,43.66045,-79.3793,Entire home/apt,113,1,15,2019-09-10,0.80,1,264
22797028,Large Studio Apt. available in down townToronto,157932394,Carlos,,North St.James Town,43.66877,-79.37911,Entire home/apt,124,1,136,2019-09-13,6.77,2,39
22798311,"At home,away from home Couple and single room",168466993,Lorna,,Weston-Pellam Park,43.67777,-79.46467,Private room,45,1,3,2018-08-23,0.15,5,256
22798538,Creatively Designed For Your Comfort In Toronto,60310031,Asha,,Waterfront Communities-The Island,43.64113,-79.39325,Private room,200,25,24,2018-06-28,1.29,1,0
22807247,Summerhill Retreat,5760803,Tim,,Casa Loma,43.68011,-79.3991,Entire home/apt,38,7,2,2018-03-28,0.11,1,123
22808990,Space and Minimalism in the Artsy Heart of Little Portugal,143311610,Gnocchi,,Little Portugal,43.64966,-79.43159,Entire home/apt,140,2,56,2019-08-23,2.87,4,25
22815804,The Gorgeous Affluent Kingsway Area,168621874,Eleni,,Edenbridge-Humber Valley,43.66285,-79.5187,Entire home/apt,101,30,7,2018-04-14,0.36,1,30
22817194,Cozy 1 Bedroom Apartment in Corso Italia!,80369796,Jeff,,Corso Italia-Davenport,43.67872,-79.44134,Entire home/apt,90,15,9,2019-08-31,0.51,6,64
22824764,"Stylish, spacious apartment in Bloor West Village",51029137,Meredith,,Runnymede-Bloor West Village,43.6603,-79.4829,Entire home/apt,75,2,69,2019-08-29,3.61,2,248
22827931,林中漫步,28023967,Julie,,Steeles,43.81631,-79.30725,Private room,68,1,0,,,2,0
22830547,2-Bedroom Furnished Apartment Unit,27530605,Harley,,Hillcrest Village,43.79551,-79.34614,Entire home/apt,79,7,2,2019-07-31,0.57,5,0
22830630,2-Bedroom Furnished Apartment Unit,27530605,Harley,,Hillcrest Village,43.79519,-79.34553,Entire home/apt,79,7,1,2018-06-23,0.07,5,0
22832751,Beautiful Super Clean 1+DEN Condo Yonge/Sheppard,81357837,Farid,,Willowdale East,43.7607,-79.40819,Entire home/apt,101,7,8,2018-03-28,0.42,1,0
22834327,"Luxury Condo w. Amazing View, Close to Everything!",162542204,Jake,,Rosedale-Moore Park,43.6728,-79.38042,Private room,70,2,0,,,1,0
22834917,Quiet room,1176052,Cindy,,Bayview Woods-Steeles,43.79452,-79.36933,Private room,60,1,1,2018-01-28,0.05,1,0
22836954,Quiet + Peaceful room in West end Toronto,1486454,Tiffany,,Little Portugal,43.65173,-79.43333,Private room,101,2,1,2018-02-10,0.05,2,138
22841361,Beautiful Home in Historical Neighborhood.,168886092,HeatherevetsLOVE123,,Bridle Path-Sunnybrook-York Mills,43.73861,-79.40509,Private room,99,1,2,2019-06-29,0.15,2,364
22841883,"Quiet, Relaxing Space for Residency/Electives",168886092,HeatherevetsLOVE123,,Bridle Path-Sunnybrook-York Mills,43.73639,-79.40442,Private room,99,1,4,2019-06-30,0.22,2,365
22842833,HarbourFront/2 bdr/2 bath/ Breath taking Lake view,137126365,Mike,,Waterfront Communities-The Island,43.6424,-79.37852,Entire home/apt,115,5,9,2018-08-08,0.48,3,168
22846884,Cozy private bedroom downtown,31250206,Ahmed,,Moss Park,43.66234,-79.37229,Private room,46,2,71,2019-09-09,3.72,1,4
22847122,massive two floor victorian in toronto's best hood,136593,Adam,,Little Portugal,43.64644,-79.42601,Entire home/apt,90,7,0,,,1,0
22847142,Basement bedroom Accomodation,55532169,Amylou,,Mount Dennis,43.69166,-79.49938,Shared room,29,2,41,2019-09-08,2.08,2,291
22848454,Spacious Room near UFT down town Toronto,131082724,Laura,,University,43.66092,-79.40154,Private room,60,1,143,2019-08-21,7.17,22,116
22848643,Downtown Brand-New 1 Bedroom + Separate Work Area,156579036,Jean Paul,,Church-Yonge Corridor,43.66115,-79.38031,Entire home/apt,109,28,53,2019-08-31,2.68,1,214
22849778,Big Cozy Private Room (MASSIVE DISCOUNT),102540334,Sean,,Henry Farm,43.76846,-79.34278,Private room,40,2,24,2019-08-11,1.21,3,227
22856879,Perfect Toronto Getaway Upscale Trendy Queen/KingW,169060564,Sebastian,,Niagara,43.64385,-79.4087,Entire home/apt,110,1,89,2019-08-21,4.60,2,159
22859079,Cozy Luxury Leslieville Home Minutes from Downtown,10022962,Eleanor & Fam,,South Riverdale,43.66069,-79.33531,Entire home/apt,180,2,16,2019-08-25,0.87,1,2
22861567,Sofá bed in the living room with shared washroom,169111105,Mr.,,Oakwood Village,43.69102,-79.44455,Shared room,60,1,10,2019-07-03,0.55,1,163
22862061,STUNNING LUXURY CONDO IN COVETED YORKVILLE!,11310093,Deborah,,Annex,43.67052,-79.39355,Entire home/apt,111,2,17,2019-09-07,0.93,1,230
22863011,Modern apartment close to the city and airport.,5202362,Jessie,,Mimico (includes Humber Bay Shores),43.62119,-79.48319,Entire home/apt,175,2,3,2018-09-15,0.22,1,0
22864466,Your home in the Beaches,20359145,Myan,,East End-Danforth,43.67467,-79.30708,Entire home/apt,250,5,0,,,1,0
22864714,Cozy home away,85674515,Itay,,Greenwood-Coxwell,43.67152,-79.32765,Entire home/apt,101,2,10,2019-08-14,0.82,2,76
22866054,Cozy room for traveller.,150815331,Rocky,,Newtonbrook West,43.79106,-79.41986,Private room,19,2,18,2019-06-19,0.92,2,311
22867930,Happy family home,168466993,Lorna,,Weston-Pellam Park,43.67715,-79.46584,Private room,45,1,1,2018-06-15,0.07,5,256
22875732,Downtown Spacious Private Room,106532967,Grace,,South Riverdale,43.66406,-79.35197,Hotel room,45,28,25,2019-06-16,1.29,14,279
22876294,Ossington from Your Doorstep in Curated Home with Views,12338025,Michael,,Trinity-Bellwoods,43.64662,-79.41579,Entire home/apt,305,3,43,2019-05-30,2.29,2,109
22880077,Cozy 1-bedroom loft for east end Toronto getaway!,119777571,Amanda,,Moss Park,43.65752,-79.35452,Entire home/apt,75,1,15,2018-11-11,0.77,1,0
22884053,Artists Family Home,83980999,Khush + Puneet,,Thorncliffe Park,43.70204,-79.35147,Private room,50,7,2,2019-09-05,2,1,358
22887732,Liberty Village condo | Free parking | sleeps 4,55954562,Natasha,,Niagara,43.63743,-79.41491,Entire home/apt,105,1,26,2019-07-06,1.51,1,0
22888342,Cozy Modern Hideaway,147334677,Kelly,,High Park-Swansea,43.64929,-79.45377,Entire home/apt,79,3,78,2019-09-06,3.93,1,56
22888853,Spacious and Clean 2 Bedroom Unit. Relax & Enjoy!!,20212910,Ania,,Bendale,43.75794,-79.26052,Entire home/apt,64,1,62,2019-08-30,3.36,3,116
22895665,Large 1 Bedroom Apt + Balcony in Parkdale,36807249,Emma,,South Parkdale,43.63483,-79.4355,Entire home/apt,150,2,14,2018-09-23,0.92,1,0
22900152,Sunny Victorian home w/ free parking,16509419,Sandra,,South Riverdale,43.6639,-79.34639,Entire home/apt,89,1,151,2019-09-02,7.73,1,81
22900899,Location! @Toronto’s trendiest restos and lounges,7117800,Mel,,Waterfront Communities-The Island,43.64375,-79.40048,Entire home/apt,150,2,22,2019-09-10,1.19,1,269
22901550,Cozy Open Concept One Bedroom Fashion District,1684087,Pouneh,,Waterfront Communities-The Island,43.64158,-79.39913,Entire home/apt,135,30,13,2019-08-05,0.86,19,278
22901589,Best location best time 26th floor,146637245,Paris,,Church-Yonge Corridor,43.65354,-79.37947,Entire home/apt,90,2,0,,,1,72
22902920,Private and Cozy Leslieville Studio,34457487,Azeem,,South Riverdale,43.66769,-79.33499,Entire home/apt,70,29,18,2019-08-27,0.96,1,237
22904996,Modern & Stylish 5BR Retreat for Business or Vaca!,169542669,Scott & Sharon,,Elms-Old Rexdale,43.71726,-79.55235,Entire home/apt,260,2,42,2019-09-02,2.19,2,242
22906210,"Private, Bright, & Cosy Suite - Separate Entrance",167220794,James,,Pleasant View,43.77744,-79.32935,Entire home/apt,42,2,16,2018-06-01,0.81,1,0
22906632,Boho chic condo in trendy Queen West neighborhood,4134198,Michelle,,South Parkdale,43.64016,-79.42349,Entire home/apt,85,5,17,2019-09-01,0.98,1,12
22907174,Beautiful affordable cozy unit in Toronto,95941647,D'Ammié,,Roncesvalles,43.64511,-79.43561,Entire home/apt,101,2,36,2018-12-31,1.82,1,0
22917934,Urban Oasis,23898827,Mario,,South Riverdale,43.66237,-79.34356,Entire home/apt,600,5,0,,,1,0
22924512,Spacious Downtown Distillery District Condo,85956234,Konrad,,Waterfront Communities-The Island,43.65011,-79.36002,Entire home/apt,250,2,7,2019-01-01,0.49,1,0
22926578,Luxurious Executive Suite with amazing views,13933590,Luka,,Church-Yonge Corridor,43.66081,-79.38184,Entire home/apt,220,2,18,2019-04-12,0.94,1,0
22927131,Twin room,168466993,Lorna,,Weston-Pellam Park,43.67653,-79.46635,Private room,45,7,1,2018-10-31,0.09,5,256
22927441,Diamond Suite - Entertainment District,158756851,Duane,,Waterfront Communities-The Island,43.64342,-79.38917,Entire home/apt,368,4,25,2019-08-21,1.32,2,329
22927509,**A Home Away From Home,101514624,Lan,,Don Valley Village,43.77888,-79.36428,Entire home/apt,175,2,6,2019-04-07,0.39,3,0
22928465,Flat 1: High Park Gem (NO parties permitted),169137913,CK Homes,,High Park-Swansea,43.64615,-79.45062,Entire home/apt,138,3,24,2019-08-21,1.36,3,330
22938629,Relax & rejuvenate - no cleaning fees,25608352,Michaela,,Dovercourt-Wallace Emerson-Junction,43.66232,-79.45018,Private room,81,3,27,2019-09-08,1.45,2,18
22940282,Sunroom in Korea Town,234937,Anne,,Palmerston-Little Italy,43.66108,-79.42042,Private room,40,1,6,2018-03-04,0.30,1,0
22941254,"Beautiful, Exec Loft! Modern, urban and spacious.",18727316,Meghan,,South Riverdale,43.65752,-79.34847,Entire home/apt,97,3,3,2018-03-07,0.16,1,0
22941618,Beautiful 1 bedroom waterfront condo,29527662,Veronica,,Waterfront Communities-The Island,43.64564,-79.3616,Entire home/apt,180,2,149,2019-06-22,7.51,8,287
22942339,Kids Friendly Apartment in the Downtown Core,16290105,Mark,,Waterfront Communities-The Island,43.64118,-79.39794,Entire home/apt,121,9,1,2018-07-11,0.07,12,210
22943505,Home sweet home,10721961,Nesha,,Church-Yonge Corridor,43.65253,-79.37884,Entire home/apt,350,12,0,,,1,0
22944135,Luxury 5 bedroom Home,169454132,Angela,,Englemount-Lawrence,43.71133,-79.43752,Entire home/apt,550,5,0,,,2,365
22944912,Pleases Cozy Room In A Private Condo,87321699,Khurram,,Flemingdon Park,43.71077,-79.32427,Private room,37,2,0,,,1,0
22945395,Peaceful loft Perfect for Business Traveller,3975125,Bailey,,Waterfront Communities-The Island,43.6479,-79.39588,Entire home/apt,175,14,0,,,1,0
22946761,Bright and spacious apartment!,169974434,Shelley,,High Park North,43.66163,-79.46223,Private room,79,1,0,,,1,83
22956751,Beautiful 2 Bed 2 Bath full apartment,141741295,Ivan,,Clanton Park,43.73441,-79.4474,Entire home/apt,115,3,0,,,2,0
22957747,Brand New 1 Bdr Apartment In Heart Of Downtown,48533163,Saima,,Waterfront Communities-The Island,43.64131,-79.38252,Hotel room,199,7,27,2019-08-26,1.46,25,361
22958170,Studio next to Massey Hall and Dundas Eaton Centre,170093440,Akash,,Bay Street Corridor,43.65792,-79.38386,Entire home/apt,101,1,0,,,1,0
22958562,Cozy Bachelor Apt 130yr old Victorian Lane Entry,49730820,Aaryn,,Moss Park,43.65685,-79.36962,Entire home/apt,81,2,27,2019-09-01,1.53,3,324
22958941,Forest + city view room near UFT,131082724,Laura,,University,43.6608,-79.40367,Private room,65,1,103,2019-08-31,5.19,22,99
22959676,Home of Toronto.,72064447,Jessica,,Church-Yonge Corridor,43.6666,-79.38488,Entire home/apt,150,3,0,,,1,0
22959724,"Private bedroom, walk to subway Downtown Toronto.",64829082,Julia,,North St.James Town,43.66959,-79.37249,Private room,50,1,2,2018-02-02,0.10,1,0
22960082,Nice Bright  Warm  Comfatable House near Subway,53237291,Michelle,,Don Valley Village,43.78868,-79.34595,Entire home/apt,159,2,32,2019-09-06,1.73,1,0
22967387,Modernist Home + Nanny Suite + 2 Parking Spots,170201147,Maria,,Trinity-Bellwoods,43.65492,-79.41263,Entire home/apt,375,2,24,2019-08-27,1.24,1,360
22967555,Nice room,168466993,Lorna,,Weston-Pellam Park,43.67792,-79.46571,Private room,45,1,22,2018-11-25,1.33,5,256
22968365,Private room/washroom in beautiful downtown condo,27431928,Hitheam,,Waterfront Communities-The Island,43.64268,-79.38242,Private room,150,2,8,2019-05-31,0.48,2,0
22969253,Energy Room,169714599,Community,,Dovercourt-Wallace Emerson-Junction,43.66544,-79.45314,Private room,56,1,24,2019-01-23,1.26,2,0
22969383,"Spacious and clean studio apartment, private entry",170231802,James,,Weston-Pellam Park,43.66862,-79.4592,Entire home/apt,52,2,10,2018-04-06,0.51,1,0
22970014,Toronto town 3 min walk to Summer hill Subway 101,131082724,Laura,,Yonge-St.Clair,43.68144,-79.39654,Private room,49,1,91,2019-08-29,5.13,22,0
22970924,"Downtown Condo, 1 Room & Sofa bed",30776504,Mandeep,,Waterfront Communities-The Island,43.6394,-79.38482,Entire home/apt,46,3,1,2018-03-08,0.05,1,0
22971212,"Urban Apartment (A)
Ossington Village",94329799,Yvette,,Trinity-Bellwoods,43.64943,-79.42237,Entire home/apt,150,7,30,2019-08-19,1.59,2,0
22972191,Ilana's Guest Experience,170265443,Ilana,,York University Heights,43.75587,-79.49579,Private room,40,1,34,2019-08-28,1.95,1,350
22978117,Spacious Bright Home Close to Downtown and Airport,24040471,Lisa,,Alderwood,43.60333,-79.55298,Entire home/apt,195,7,0,,,1,0
22978500,Right place to feel at home,165257542,Lyn,,Mount Pleasant East,43.70802,-79.38661,Private room,45,5,17,2019-05-31,0.89,1,323
22980203,Stunning Lake View and CN Tower View | One Bedroom,168822968,Vicky,,Waterfront Communities-The Island,43.64081,-79.38286,Entire home/apt,200,2,148,2019-08-27,7.64,2,121
22980767,Beautiful 1 bedroom Apt Highfloor Lakeview DT,1718194,Shaz And Kanwal,,Waterfront Communities-The Island,43.64187,-79.38309,Entire home/apt,139,7,13,2019-08-05,0.82,32,86
22981293,Spacious Private Guest Suite in Leslieville,160881859,Angela,,Greenwood-Coxwell,43.66184,-79.32854,Entire home/apt,79,3,70,2019-02-05,3.60,1,0
22982152,TORONTO central cozy Private room and 1.5 bath,170392971,Maria,,Downsview-Roding-CFB,43.72748,-79.51347,Private room,50,3,24,2019-08-01,1.27,1,71
22982191,Luxurious Downtown Penthouse,170399426,Berta,,Moss Park,43.65321,-79.3725,Entire home/apt,324,2,1,2018-01-29,0.05,1,0
22983057,"Soft, Romantic Vibes at a City Pad in Prestigious Yorkville",170411850,Naghma,,Annex,43.67152,-79.3934,Entire home/apt,75,1,87,2019-09-09,4.45,5,50
22983821,Bright + cute 1 Bedroom Parkdale Apartment,2419775,Mark,,South Parkdale,43.64006,-79.43434,Entire home/apt,53,13,1,2018-02-28,0.05,1,0
22984067,"Luxury Condo Next to CN TOWER.,TIFF&MTCC",160525449,Jay,,Waterfront Communities-The Island,43.64495,-79.38964,Entire home/apt,87,1,208,2019-09-03,10.58,5,102
22986257,Modern studio apartment with,132456078,Jennifer,,South Parkdale,43.63911,-79.42927,Entire home/apt,54,5,0,,,1,0
22987823,Sleek Downtown Toronto in the Heart of the City Walk to Mtcc,149273127,Lucas,,Waterfront Communities-The Island,43.64082,-79.38307,Entire home/apt,245,1,91,2019-09-02,4.75,4,151
22995390,Charming Victorian Home near Kensington & Annex,13973672,Bill,,University,43.65745,-79.40662,Entire home/apt,121,2,40,2019-09-03,2.23,1,146
22999017,Lux Loft Toronto,27077066,John,,Niagara,43.63711,-79.4185,Private room,299,2,1,2019-06-23,0.36,1,177
23000405,Bright & Cozy Bachelor/Basement Apartment,170573115,Marcia,,Parkwoods-Donalda,43.76439,-79.32592,Private room,49,3,11,2019-08-11,0.62,1,133
23001191,Bright and Airy corner unit with specatular views.,35423329,Jea,,Niagara,43.64241,-79.40412,Entire home/apt,150,364,3,2018-06-14,0.17,2,0
23001887,Cozy Basement Apartment in Little Italy,42031183,Nola,,Palmerston-Little Italy,43.66128,-79.41871,Entire home/apt,68,45,15,2019-07-28,0.81,1,71
23002834,Trendy Chic 1BD at Kensington Market Toronto,167741140,Mmrr,,Kensington-Chinatown,43.65588,-79.40505,Private room,65,1,62,2019-09-10,3.20,4,29
23003469,Charming Turn of the Century Suite in Roncesvalles Village,170630245,Nick,,High Park-Swansea,43.64778,-79.4499,Entire home/apt,95,2,62,2019-03-12,3.25,1,0
23003720,2 Bed-Rooms+Parking in a Luxurious Building,170633488,Pierre,,Mount Pleasant West,43.7063,-79.39619,Entire home/apt,121,2,100,2019-08-31,5.38,1,92
23005712,1 Bedroom in Lovely Leslieville,31218638,Kate,,South Riverdale,43.66672,-79.33376,Entire home/apt,79,1,4,2018-03-14,0.21,1,0
23006940,Sweet home,151836279,Lulu,,L'Amoreaux,43.79587,-79.32801,Private room,40,1,24,2019-07-31,1.22,2,344
23007543,Patio on the Park - 1 Bedroom City Escape,7566220,Alex,,Trinity-Bellwoods,43.64588,-79.41091,Entire home/apt,150,2,3,2019-09-02,2.20,1,0
23013595,Sophisticated COMFORT Downtown Toronto  PARKING,165410069,Ruzica,,Moss Park,43.65102,-79.37041,Entire home/apt,150,1,203,2019-09-12,10.78,1,53
23017471,Get cozy - no cleaning fees,25608352,Michaela,,Dovercourt-Wallace Emerson-Junction,43.6608,-79.45125,Private room,69,3,33,2019-09-01,1.73,2,20
23019003,Modern Downtown Townhouse near CN Tower,170780953,Oz,,Waterfront Communities-The Island,43.64513,-79.39406,Entire home/apt,69,1,228,2019-09-13,11.59,1,341
23020407,Modern entertainment district Condo,108566720,Jose,,Waterfront Communities-The Island,43.6458,-79.39255,Entire home/apt,150,5,8,2018-06-30,0.44,1,0
23023098,Industrial Loft Style Apartment: Authentic Toronto,1273894,Davy,,Roncesvalles,43.65194,-79.44921,Entire home/apt,79,5,0,,,1,0
23023289,Sleek lower level bedroom suite & ensuite bathroom,103839457,Karine,,Old East York,43.69272,-79.34078,Private room,85,2,11,2019-08-14,0.61,1,363
23024350,Bright and green haven in the Junction!,8114353,Alicia,,Dovercourt-Wallace Emerson-Junction,43.66204,-79.45238,Entire home/apt,150,2,19,2019-08-04,0.96,2,0
23030613,Union Station Lake View by Downtown Waterfront,85057632,Hani,,Waterfront Communities-The Island,43.64232,-79.38151,Entire home/apt,156,2,84,2019-09-13,4.29,1,51
23036165,Beautiful Peace in the City,112762101,Majero,,High Park-Swansea,43.64529,-79.45347,Entire home/apt,130,2,53,2019-09-13,2.81,1,327
23038764,Trendy Comfy 1BD at Kensington Market Toronto,167741140,Mmrr,,Kensington-Chinatown,43.65438,-79.40514,Private room,89,1,75,2019-09-04,3.87,4,37
23038776,Classic 1 Bedroom Apt - Free Parking,170964862,Leonard,,Palmerston-Little Italy,43.65475,-79.42587,Entire home/apt,132,1,63,2019-09-13,3.25,1,243
23038934,1 Bedroom Comfortable Apartment in High Park,61439087,Nigel,,High Park North,43.66046,-79.46442,Entire home/apt,101,4,4,2019-07-26,0.26,1,47
23039769,Trendy Cozy 1BD at Kensington market Toronto,167741140,Mmrr,,Kensington-Chinatown,43.65583,-79.40689,Private room,69,1,89,2019-09-01,4.60,4,19
23041239,Trendy Value 1BD at Kensington market Toronto,167741140,Mmrr,,Kensington-Chinatown,43.6562,-79.40515,Private room,45,1,95,2019-09-05,4.84,4,12
23041543,Modern Spacious 1BD at Kensington Market Toronto,170352641,Ey,,Kensington-Chinatown,43.65406,-79.406,Private room,50,1,88,2019-09-09,4.69,3,21
23041773,Modern Comfy 1BD at Kensington Market Toronto,170352641,Ey,,Kensington-Chinatown,43.65585,-79.40504,Private room,89,1,81,2019-09-03,4.36,3,34
23041911,Modern Cozy 1BD at Kensington Market Toronto,170352641,Ey,,Kensington-Chinatown,43.6544,-79.40667,Private room,60,1,73,2019-08-26,3.76,3,28
23042906,Basement Suite  (5 min from Pearson Airport),135140442,Imran & Jasmin,,Eringate-Centennial-West Deane,43.66103,-79.5871,Private room,121,1,5,2019-05-25,0.26,1,180
23043135,Bright and beautiful apartment in downtown core.,169321484,Dee,,Waterfront Communities-The Island,43.64628,-79.39618,Entire home/apt,101,2,14,2018-05-08,0.72,1,0
23043368,Great easy access condo in Toronto,147814712,Hannah,,Niagara,43.6372,-79.40397,Entire home/apt,101,2,86,2019-09-08,4.42,1,50
23045073,King Size Hideaway on West Queen West,4643962,Ryan,,Roncesvalles,43.64194,-79.43953,Entire home/apt,101,4,34,2019-08-10,1.76,1,7
23045227,Spacious and private master bedroom,74582,Neil,,University,43.6618,-79.40804,Private room,64,1,64,2019-07-08,3.35,4,76
23045274,Cozy Room by York University B3,156769316,Joaquin,,Black Creek,43.76357,-79.51735,Private room,34,1,17,2019-08-22,0.89,4,317
23046128,"★Awesome Hideout, close to everything ★",39704201,Gurpreet,,Moss Park,43.65753,-79.37043,Private room,50,1,5,2018-02-27,0.26,1,0
23054124,Upscale 3-Bedroom with Gorgeous Lake View,1198630,Ela,,Waterfront Communities-The Island,43.64257,-79.38215,Hotel room,170,1,79,2019-09-02,4.07,18,208
