id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
12850142,Cosy room at Taksim,16874930,Şahan,,Beyoglu,41.03613,28.97553,Private room,170,1,0,,,2,365
12852022,"bright, spacious room in kadıköy",63704597,Zeynep,,Kadikoy,40.99639,29.02634,Private room,51,1,2,2016-06-09,0.05,1,0
12857841,Blue Mosque Special Apartment!,70277619,Ramazan,,Fatih,41.00493,28.97362,Entire home/apt,794,5,7,2019-06-24,0.29,1,360
12864915,A Room in the Center of Istanbul.,62146676,Özkan,,Fatih,41.00657,28.94379,Private room,125,5,1,2017-03-24,0.03,1,364
12867175,Cute home near Atatürk Airport!,68862733,Rafet,,Kucukcekmece,41.03679,28.76544,Entire home/apt,261,1,1,2016-08-13,0.03,1,90
12879048,90sqm Two Bedroom Apt.8 in Cihangir,6735146,Noa Luxury Apartments,,Beyoglu,41.02908,28.98239,Entire home/apt,528,3,21,2019-09-01,1.09,14,318
12879840,Cosy room at Osmanbey *Close Taksim,16874930,Şahan,,Sisli,41.05848,28.98178,Private room,153,1,0,,,2,365
12880826,Neverland Hostel,70476624,Neverland,,Beyoglu,41.02964,28.97992,Shared room,62,1,10,2019-09-04,0.26,1,365
12881899,Great location in istanbul,70482972,Can,,Kadikoy,40.99765,29.03718,Private room,142,1,0,,,1,365
12885968,best view of istanbul in calm place,38275709,Farshid,,Sariyer,41.12303,29.0671,Entire home/apt,119,7,0,,,1,0
12887336,istiklal e 5 dk oda arkadasi ;),70535376,Burak,,Beyoglu,41.03195,28.97082,Private room,550,1,0,,,1,365
12889319,home,47579953,Kemal,,Kadikoy,40.9939,29.03163,Private room,68,10,0,,,1,364
12894011,Luxury Serviced 1 Bedroom  Flat in Beşiktaş,65733176,Tugba,,Besiktas,41.05945,29.0026,Hotel room,227,1,44,2019-09-15,1.14,8,350
12894507,Quadruple room,70607523,Mustafa,,Fatih,41.01259,28.97658,Private room,1452,1,0,,,1,358
12895701,* Sultan's Inn - Pretty room in Sultanahmet,21907588,Alihan,,Fatih,41.00228,28.97402,Hotel room,136,1,7,2019-09-16,0.33,61,362
12895982,The Safe Room For You Cirrus Tomtom,70622483,Ahmet,,Beyoglu,41.03165,28.97776,Entire home/apt,102,1,0,,,1,0
12896435,* Room Taste of Real İstanbul,21907588,Alihan,,Fatih,41.00353,28.97325,Hotel room,153,1,19,2019-03-19,0.80,61,360
12896533,Flat 2minutes from istiklal street,7145579,Fulya,,Beyoglu,41.03592,28.98763,Entire home/apt,62,3,22,2019-08-28,0.56,2,0
12896816,Stunning views ! Terrace apart. near Galata Tower.,17285567,Deniz And Marco,,Beyoglu,41.02408,28.9758,Entire home/apt,505,3,59,2019-08-12,1.47,6,317
12898012,Kadıköy'de şirin bir oda,70640430,Handan,,Kadikoy,40.98506,29.02747,Private room,91,2,0,,,1,365
12902090,şirinler odası/ sweety room at kadıköy center,69161452,Zen,,Kadikoy,40.98294,29.02224,Private room,108,1,8,2019-08-18,0.31,2,62
12906579,charming studio nearby Kadıköy,15429200,Eray,,Maltepe,40.94324,29.1246,Entire home/apt,170,1,4,2019-09-16,0.18,1,89
12910745,Convenient public transport and central in KADIKÖY,70772839,Deniz,,Kadikoy,40.96581,29.09027,Private room,125,1,0,,,1,365
12913814,Private Studio Flat at Taksim,18936021,Ergun,,Beyoglu,41.03665,28.98274,Entire home/apt,142,13,20,2019-09-09,1.15,13,350
12913909,NEW & BEATIFUL @the HEART of TAKSIM,2057739,Mehmet,,Beyoglu,41.03564,28.97969,Entire home/apt,272,4,6,2019-08-30,0.23,4,120
12935223,* Super Room with Private Bath,21907588,Alihan,,Fatih,41.00251,28.97479,Hotel room,153,1,3,2019-05-12,0.17,61,362
12937111,"Nice,clean,central just 10 min.walk Taxim square",21444246,Aron,,Beyoglu,41.03582,28.97613,Entire home/apt,74,6,0,,,8,141
12937832,* Nice Room in Old City,21907588,Alihan,,Fatih,41.00431,28.97467,Hotel room,136,1,25,2019-05-13,1.05,61,362
12938732,* Twin bed - All you need is comfort**,21907588,Alihan,,Fatih,41.00237,28.97468,Hotel room,136,1,21,2018-12-05,0.84,61,361
12942991,Comfortable&Stylish Terrace in Beyoglu,11985858,İlkyaz,,Beyoglu,41.03303,28.97699,Entire home/apt,272,1,22,2018-08-15,0.54,4,365
12943366,A colorful new apartment,11038868,Dilara,,Sisli,41.07227,29.00389,Entire home/apt,108,2,1,2019-06-06,0.26,1,58
12943411,Nice room at perfect location,23698381,Can,,Sisli,41.071,29.00688,Private room,85,15,0,,,1,0
12943517,COSY AND LARGE ROOM(20m2) IN THE HEART OF BESIKTAS,71104244,Semih,,Besiktas,41.04837,29.0002,Private room,51,2,0,,,1,0
12950299,Chic and Comfy Flat in Etiler,18640650,Banu,,Besiktas,41.0738,29.03256,Entire home/apt,465,3,18,2019-09-20,0.54,1,364
12952800,Fatih's,71171795,Fatih,,Fatih,41.02386,28.93165,Private room,233,1,1,2016-05-14,0.02,1,0
12953944,Cozy Place in Fatih,71047660,Selin,,Fatih,41.01373,28.93214,Private room,79,1,0,,,1,88
12958160,** Fantastic  sea view room *,21907588,Alihan,,Fatih,41.00362,28.97303,Hotel room,187,1,5,2018-04-30,0.12,61,355
12958770,** The best location and hospitality2,21907588,Alihan,,Fatih,41.00378,28.97499,Hotel room,153,1,105,2019-09-10,3.03,61,359
12958990,*** Naz Wooden Amazing Room in The Old City,21907588,Alihan,,Fatih,41.00274,28.97956,Hotel room,125,1,14,2018-11-14,0.37,61,356
12960244,* All historical places are walking distance,21907588,Alihan,,Fatih,41.0025,28.97457,Hotel room,136,1,53,2019-09-06,2.69,61,360
12960654,Moda kadiköy is the best location,71257967,Banan,,Kadikoy,40.98588,29.02504,Private room,284,1,0,,,1,365
12961240,Comfort and Convenience @Maslak,3845585,B&B,,Sisli,41.11055,29.01769,Entire home/apt,624,1,2,2016-09-09,0.05,3,272
12978520,"Nice room w/ balcony & view, next to Galata Tower",19816409,Nesrin,,Beyoglu,41.02747,28.97646,Private room,312,2,0,,,1,0
12980255,Bahçe Katı,71462080,Suhendan,,Sariyer,41.174,29.04738,Private room,851,2,0,,,1,358
12984691,Real Istanbul,2231981,Adar,,Beyoglu,41.03329,28.99101,Entire home/apt,800,4,0,,,18,365
12985666,Historical apartments in Istanbul,65353350,Ayman,,Beyoglu,41.03672,28.97355,Entire home/apt,142,2,102,2019-09-08,3.96,4,2
12985723,Best View on the Golden Horn,71517508,Selam,,Beyoglu,41.03523,28.97158,Private room,125,2,8,2017-04-01,0.19,1,364
12987665,Shared room with Bosphorus,36446507,Emrah,,Sariyer,41.08985,29.05498,Private room,113,1,5,2018-11-09,0.18,1,365
12992372,4 Levent 2+1 Dubleks daire,24098049,Halil,,Kagithane,41.08398,29.00458,Entire home/apt,425,3,0,,,10,365
12993641,"Vintage Flat with Balcony, Central",46278973,Betül,,Beyoglu,41.02535,28.97271,Entire home/apt,278,2,25,2019-09-15,0.71,4,174
12996367,(4)Private Room IN OLD CITY SULTANAHMET,64956002,Faruk,,Fatih,41.00464,28.97098,Private room,278,2,2,2017-05-31,0.07,3,282
12996415,4 LEVENT Studio apartment,24098049,Halil,,Sisli,41.0839,29.00514,Entire home/apt,227,1,0,,,10,365
12996566,4 Levent metroside studyo daire,24098049,Halil,,Kagithane,41.0856,29.00346,Entire home/apt,227,1,1,2017-03-18,0.03,10,365
12996742,4 LEVENTde 1+1 daire,24098049,Halil,,Kagithane,41.08544,29.00284,Entire home/apt,312,1,1,2016-12-11,0.03,10,365
12996946,4 LEVENT 1+1 apart,24098049,Halil,,Kagithane,41.08395,29.00444,Entire home/apt,312,3,3,2018-04-19,0.07,10,365
13005136,Galata Apartment,789063,Alper,,Beyoglu,41.02582,28.97606,Entire home/apt,369,5,0,,,1,364
13014933,Peaceful room in centre of Istanbul,71823131,Fulden,,Besiktas,41.05659,29.00214,Private room,153,1,0,,,1,365
13015751,Konforlu Oda,71831400,Hasan,,Esenyurt,41.02375,28.66231,Private room,113,1,0,,,1,87
13023566,Luxury flat close to the Airport,71835872,Esen,,Bakirkoy,40.98479,28.85669,Entire home/apt,403,3,0,,,1,365
13023611,Inga Sıslı Apartment,3995118,Turan,,Sisli,41.06118,28.98565,Entire home/apt,278,3,0,,,19,215
13032748,Great Location 06,15384533,Nida,,Beyoglu,41.03637,28.97598,Entire home/apt,159,2,37,2019-08-18,1.48,11,242
13035510,gonci mansion,72063099,Gonci,,Sisli,41.04908,28.98292,Private room,187,3,0,,,1,363
13036081,"Clean, worth for money, cosy room",10045783,Ezgi,,Kadikoy,40.96051,29.08956,Private room,284,1,0,,,1,364
13036432,Muhteşem deniz manzaralı B&B (Website hidden by Airbnb),72072490,Murat,,Beykoz,41.21818,29.1533,Private room,550,1,0,,,1,365
13036787,quiet and cozy apartment /next to airport,72076296,Mustafa,,Bahcelievler,40.99905,28.83759,Private room,170,1,0,,,1,89
13044293,welcome everyone,72164367,Fadi,,Kartal,40.92098,29.22334,Private room,284,1,0,,,1,365
13049305,2+1 Flat  In İstanbul/şişli/Taksim,70742662,Ibrahim,,Sisli,41.04182,28.9836,Entire home/apt,567,3,0,,,3,365
13052835,Woods Flats 2,62082246,Reya,,Eyup,41.1774,28.88758,Entire home/apt,142,2,8,2018-02-01,0.20,5,181
13053250,Full house 3500 tl,17645051,Saime,,Beyoglu,41.03763,28.97441,Entire home/apt,567,1,0,,,2,365
13058855,Your Home at Harbiye/Taksim,72316413,Mustafa,,Sisli,41.04363,28.9844,Private room,51,1,0,,,1,0
13060920,port of kadikoy private room,66284338,Volkan,,Kadikoy,40.99218,29.02937,Private room,142,1,0,,,2,0
13068404,Zümrütevler'de şirin teras katı,72432229,(Phone number hidden by Airbnb),,Maltepe,40.94862,29.15213,Private room,170,1,0,,,1,365
13069562,Cozy apartment with cat at Ferikoy,72441964,Serenay,,Sisli,41.05221,28.97717,Private room,113,1,0,,,1,0
13071633,Residance + Swiming Pool + Funny Holiday :)),72461205,Murat,,Beylikduzu,41.00398,28.65062,Shared room,57,1,0,,,1,0
13089284,Cozy and  flat in Fenerbahçe/Kadıköy,71628913,Efe,,Kadikoy,40.97313,29.04387,Entire home/apt,227,1,0,,,1,0
13092338,40 m2 sublet for Expat families,6122722,Bilim,,Sariyer,41.23268,29.0109,Private room,374,30,0,,,1,362
13094647,Taksim Square and Metro 5 minute,64297467,Samet,,Sisli,41.04255,28.98535,Entire home/apt,374,1,0,,,1,365
13101970,Central 2+1 modern Istanbul Levent,37228947,Cigdem,,Besiktas,41.08069,29.01842,Entire home/apt,397,20,0,,,1,180
13104514,Double room with a great sea view in the centre,72827901,Selda,,Beyoglu,41.03506,28.98817,Private room,340,1,0,,,1,89
13109035,"Belle appart ,piscine ,et fitness",72871895,Devrim,,Maltepe,40.95062,29.139,Entire home/apt,857,1,0,,,4,365
13112091,"Studio, 20mins from airport,Istanbul Asian side",72903056,Seniz,,Maltepe,40.91298,29.15641,Entire home/apt,142,10,11,2019-06-19,0.32,1,128
13112748,Dere Kenarı Çadır Kampı/Tent Camping Near River,33900370,Murat,,Sile,41.03854,29.76691,Entire home/apt,1498,1,0,,,1,87
13117679,A Room for rent near Bostanci Metro Station,72975197,Şener,,Atasehir,40.96477,29.10634,Private room,91,3,0,,,1,0
13118705,Beşiktaş Kahvaltıcılar Sokağı,72985919,Furkan,,Besiktas,41.0448,29.00012,Private room,62,1,0,,,1,0
13122342,Welcome to my home :) - Istanbul,73021810,Sahin,,Kadikoy,40.98899,29.02684,Private room,165,7,0,,,1,364
13124122,Ugly's Wonderland,17491564,Ozge,,Beyoglu,41.03066,28.988,Entire home/apt,499,3,0,,,1,88
13131736,10 min from Sabiha Gokcen Airport,8492245,Tuba,,Tuzla,40.92941,29.35211,Private room,85,1,0,,,1,363
13133042,2 + 1  LARGE HOME ŞİŞLİ ABİDE-İ HÜRRİYET STREET !,36534433,Koray,,Sisli,41.05899,28.98609,Entire home/apt,420,2,36,2019-07-27,1.59,15,316
13133428,Private flat in new modern building,67084340,Engin,,Kadikoy,40.9623,29.0841,Entire home/apt,272,1,1,2016-07-07,0.03,1,28
13133967,Close to tower,33280854,Filiz,,Beyoglu,41.0272,28.97655,Private room,142,1,0,,,1,363
13136593,Single Room in Kadikoy Center - Room 105,35882848,,,Kadikoy,40.98891,29.02784,Private room,57,4,0,,,8,325
13136892,Taksim Square Studio Flat,18936021,Ergun,,Beyoglu,41.03999,28.98197,Entire home/apt,165,13,12,2019-09-10,1.95,13,358
13146175,Panaromic Istanbul,36415120,Cemre,,Besiktas,41.0464,29.00619,Entire home/apt,91,1,0,,,2,0
13148478,In the center of Kadıkoy.,36290048,Yeşim,,Kadikoy,40.98498,29.02649,Private room,102,1,2,2017-06-17,0.07,1,89
13149100,"TURQUOISE, Spotless Clean and Family Friendly",5213558,Hatice,,Beyoglu,41.03079,28.97,Entire home/apt,244,5,65,2019-09-07,2.09,8,309
13150741,appartement in istanbul city,73366075,Amina,,Fatih,41.00556,28.9402,Entire home/apt,346,2,11,2019-07-28,0.61,1,339
13150906,Kadıköy'de çift kişilik yataklı oda,73368577,Yelda,,Kadikoy,40.96745,29.08498,Private room,567,1,0,,,1,365
13152526,göztepe,26190410,Ruya,,Kadikoy,40.98913,29.05584,Entire home/apt,278,1,0,,,1,365
13152715,Flat in Harbiye,10797857,Mutlu,,Sisli,41.04562,28.98249,Private room,62,1,0,,,1,0
13153110,Like Home In Çukurcuma Beyoğlu Cihangir,73396515,Anıl,,Beyoglu,41.03284,28.98021,Private room,204,7,0,,,1,364
13154763,EV,45614950,Fatih,,Fatih,41.02367,28.93163,Entire home/apt,227,1,0,,,1,0
13159573,Cozy Room Galata,7619547,Volkan,,Beyoglu,41.02639,28.97399,Private room,250,1,19,2018-12-06,0.48,3,61
13164714,Stylish Flat in Center of Fashion,43758594,Tugba,,Besiktas,41.04854,28.99883,Entire home/apt,397,4,27,2019-07-11,0.67,1,149
13164772,Merkeze yakın ev,49632569,Leyla,,Adalar,40.87807,29.09584,Entire home/apt,482,1,0,,,1,365
13165721,My Sweet Home,37463693,Tugsaval,,Sisli,41.07442,28.99748,Private room,113,1,0,,,1,365
13166854,"Centrally Located, cozy apartment w/ a Balcony",52403308,Mete,,Atasehir,40.98636,29.11086,Entire home/apt,199,1,0,,,2,362
13169317,ACIBADEM_KADIKÖY,73581034,Burak,,Kadikoy,40.99737,29.03297,Private room,130,4,0,,,1,0
13169641,Comfortable and lively ambiance,52403308,Mete,,Atasehir,40.98487,29.11012,Entire home/apt,147,1,3,2018-07-10,0.09,2,364
13170141,"Sisli, Fulya'da kiralik 1+1 esyali daire.",61740394,Обучение,,Sisli,41.05785,28.99619,Entire home/apt,369,10,0,,,1,0
13177105,cosy fully equipped new residence close to metro,3681336,İpek,,Sisli,41.05291,28.98144,Entire home/apt,125,1,26,2019-09-15,2.15,1,142
13179563,Haseki de merkezi daire,73703296,Uğur,,Fatih,41.01049,28.94131,Private room,40,1,0,,,1,0
13181889,1+1 WİFİLİ E5 VE METRO YAKIN DAİRE 11,73724394,Alme Suite,,Kartal,40.91002,29.17769,Hotel room,278,1,0,,,17,365
13182600,Newly-renovated house with 4 separate apartments,12153103,Lindsay,,Fatih,41.02947,28.94711,Entire home/apt,930,3,36,2019-09-10,1.03,5,351
13185819,Sweet Little Garden in Taksim 2,37905420,Serçin,,Beyoglu,41.03258,28.98764,Entire home/apt,244,3,0,,,2,272
13188720,istanbul central in besiktas,73801852,Mirhac,,Besiktas,41.04651,29.01205,Private room,187,1,0,,,1,364
13200051,all building apartment for 20 person,34416018,Muro,,Fatih,41.00449,28.96652,Entire home/apt,1855,7,0,,,8,365
13211638,1+1 (4-5 KİŞİLİK )WİFİLİ E5 YAKINI DAİRE 4,73724394,Alme Suite,,Kartal,40.9081,29.1796,Hotel room,301,1,0,,,17,365
13212488,3+1 (3 YATAK ODALI) HASTANE ADLİYE METRO DAİRE 16,73724394,Alme Suite,,Kartal,40.91006,29.17963,Hotel room,499,1,1,2019-06-30,0.32,17,344
13212496,Kiralik,30831621,Huriye,,Bahcelievler,41.00311,28.86086,Entire home/apt,1135,1,0,,,1,0
13215337,Merkezi konumda Temiz ve Konforlu ev,46683295,Melek,,Maltepe,40.94206,29.1207,Entire home/apt,147,2,0,,,1,0
13216817,1 Yatak odası + 1 salon 85 m2 Kiralık Daire,74124682,Safiye,,Esenler,41.08558,28.86893,Entire home/apt,743,1,0,,,1,363
13222689,Cosy room close to Taksim!,31892439,Gökçe,,Sisli,41.05582,28.97505,Private room,102,1,1,2018-04-11,0.06,3,365
13223309,Opposite of Atatürk Airport (IST),74200309,Ufuk,,Bakirkoy,40.97787,28.7931,Private room,170,1,0,,,1,0
13226828,"Cosy, immaculate apartment",74242670,Sanem,,Sisli,41.04984,28.98097,Entire home/apt,998,2,1,2016-09-10,0.03,1,365
13228439,"Comfy Room, Best Location in Istanbul Cozy Terrace",74255233,Ecem,,Kadikoy,40.99715,29.0274,Private room,113,1,5,2019-09-19,0.30,1,88
13229495,Centre of the Kadıköy 3+1,74264022,Burcu,,Kadikoy,40.98719,29.02272,Private room,74,2,0,,,1,58
13235293,HISTORICAL FLAT IN THE CITY,74321391,Canan,,Beyoglu,41.03598,28.97218,Private room,142,2,1,2018-04-27,0.06,1,89
13238221,Cosy apartment in Besiktas.,35865710,Aybüke,,Besiktas,41.04916,29.00505,Entire home/apt,193,2,0,,,1,0
13242477,Golden Horn,62791977,Hidayet,,Beyoglu,41.04444,28.9465,Private room,85,7,0,,,1,364
13243676,5 - 7 Minutes Walk To Taksim,1485096,Pınar,,Sisli,41.04584,28.98511,Private room,153,1,0,,,1,0
13245433,Orhan Kutbay'sHouse for 10 Büyükada,50038823,TC Hale,,Adalar,40.86651,29.11679,Entire home/apt,1401,1,0,,,6,347
13245955,"Fresh, cozy rooms, 7 min. To Subway",74456812,Mahmut,,Sisli,41.06936,28.9973,Private room,165,1,0,,,1,365
13249697,1 bed great location,74491713,Egemen,,Uskudar,41.05077,29.08174,Entire home/apt,284,1,0,,,1,365
13253444,"Great Located, Nice Decorated Cosy Flat, No301",19097001,Ali,,Beyoglu,41.02472,28.97447,Entire home/apt,352,1,10,2019-08-14,0.25,10,365
13256361,Beşiktaş /Daire,74592571,Eylül,,Besiktas,41.05939,29.00793,Private room,250,2,0,,,1,90
13259384,Charming penthouse near bosphorus.,27440089,Deniz,,Sariyer,41.1368,29.05913,Entire home/apt,567,1,0,,,1,365
13261830,Private Double Room in Sishane/ Beyoglu,25174730,Talha,,Beyoglu,41.0305,28.9703,Private room,159,5,2,2018-12-04,0.05,1,364
13263085,Taksim Downtown Residence,74672360,Selin,,Beyoglu,41.03934,28.9847,Entire home/apt,618,1,0,,,2,365
13263533,In Rezidans Private Room&Bathroom,20949881,Melih,,Umraniye,41.00039,29.13646,Private room,125,30,0,,,1,364
13267039,Cozy flat  exact central Kadikoy awesome location,74728024,Onur,,Kadikoy,40.98415,29.02387,Private room,448,1,0,,,1,364
13267990,Besiktas where is the centre of istanbul,74740565,Can,,Besiktas,41.04452,29.00446,Entire home/apt,170,1,28,2019-09-15,1.77,2,365
13268903,"Harbiye, Nişantaşı 5 dk, Bayanlara özel",74745775,Anita,,Sisli,41.04977,28.98691,Private room,125,2,0,,,1,364
13269256,Woods Flats Duplex (Dubleks),62082246,Reya,,Eyup,41.17707,28.8878,Entire home/apt,227,3,17,2019-08-11,0.45,5,71
13270203,"Friendly, cozy room in Üsküdar",74757771,Ahmet,,Uskudar,41.0248,29.02928,Private room,62,1,0,,,1,362
13271408,Private room in central location - Kadikoy,41779646,Elif,,Kadikoy,40.99587,29.03643,Private room,62,1,1,2018-11-25,0.10,1,0
13272538,Centrally located 1 bedroom flat large with garden,3499150,Melis,,Sisli,41.06324,28.98586,Entire home/apt,227,2,0,,,1,0
13272687,A GEM IN THE HEART  OF BYZANTINE  ISTANBUL,74782612,Chronis,,Beyoglu,41.03485,28.97312,Entire home/apt,465,5,55,2019-09-10,1.65,1,150
13274648,ORANGE AIRPORT,63646823,Hakan,,Bakirkoy,40.98837,28.81875,Private room,119,1,53,2019-07-28,1.39,9,364
13279801,House with a garden. Centrally Located Apt. Enjoy!,4552308,Goksel,,Sisli,41.05198,28.98463,Entire home/apt,165,90,0,,,1,2
13280154,Yeldeğirmenindeki eviniz.,61439527,Bahar,,Kadikoy,40.99704,29.02998,Entire home/apt,187,10,0,,,1,0
13292103,"Great located, big double room with hotel comfort",19097001,Ali,,Beyoglu,41.02448,28.97435,Private room,238,1,15,2019-08-22,0.37,10,363
13297122,Historical Greek house in the center of Istanbul,57230244,Hakan,,Beyoglu,41.03701,28.97417,Entire home/apt,159,3,119,2019-09-15,3.04,1,228
13297514,Cosy and Safe Apartment in a Central Neighbourhood,4850779,Selay,,Besiktas,41.09005,29.03204,Entire home/apt,272,1,0,,,1,0
13305344,DUPLEX 4! BATHROOMS! APARTMENT FOR 10PAX,10790256,Farouq,,Fatih,41.00311,28.97137,Entire home/apt,397,3,33,2019-09-10,0.84,7,350
13305679,Duplex&Terrace Apartment in Taksim,70113899,Kıvanç,,Beyoglu,41.0351,28.97658,Entire home/apt,193,1,61,2019-09-09,1.52,9,357
13306100,Uskudar. near to bosporus,47284598,Özgür,,Uskudar,41.02667,29.0207,Private room,57,1,0,,,1,364
13308707,Comfortable Room and Perfect Location,74427691,Nermin,,Sisli,41.04673,28.98719,Private room,119,1,0,,,1,0
13308731,Cheap and Cozy studio in Taksim,70113899,Kıvanç,,Beyoglu,41.03533,28.97463,Entire home/apt,147,1,118,2019-09-14,3.11,9,338
13309743,Family Apartment wt 2bedrooms 1livingroom @Taksim,70113899,Kıvanç,,Beyoglu,41.03563,28.97465,Entire home/apt,267,1,72,2019-09-05,1.91,9,341
13313278,"5mins to Taksim Square, 15mins to Nişantaşı",49556778,Hasan,,Sisli,41.04285,28.98479,Entire home/apt,182,3,37,2019-09-19,2.40,1,131
13314170,Peaceful Room at the Center of Yeldeğirmeni,75251227,Ozlem,,Kadikoy,40.99392,29.02858,Private room,40,2,0,,,1,0
13320946,ETILER,75332545,Issa,,Besiktas,41.08125,29.03406,Entire home/apt,397,1,1,2018-03-02,0.05,1,83
13321946,Cosy home in the center of kadikoy,9401668,Serpil,,Kadikoy,40.9863,29.02734,Entire home/apt,221,2,37,2019-09-23,0.97,1,342
13322904,2 Bedrooms and Living Room apartment in Taksim,70113899,Kıvanç,,Beyoglu,41.03718,28.97556,Hotel room,227,1,52,2019-09-10,1.33,9,362
13323534,Bebek - Cozy 2 Bed Amazing Location!,21636586,Nicholas,,Besiktas,41.07675,29.04242,Entire home/apt,340,2,26,2019-09-08,0.65,28,296
13327150,Şişli merkezde 2+1 super vip resida,16664575,Enes,,Sisli,41.05439,28.98203,Entire home/apt,454,1,0,,,5,0
13335940,Room For Rent in a Fully Furnished Flat-Nişantaşı,75414605,Gizem,,Sisli,41.04914,28.996,Private room,199,7,0,,,1,363
13336229,Standard double room - At the Heart of İstanbul  3,34330068,Sertaç,,Fatih,41.00462,28.97806,Hotel room,312,1,2,2019-01-14,0.10,11,365
13338162,özel oda,17330631,Mehmetoğlu,,Kucukcekmece,41.00044,28.79562,Private room,113,3,0,,,2,365
13338637,Nice room in the heart of istanbul,75180180,Gülsen,,Beyoglu,41.03375,28.98626,Private room,170,3,1,2017-08-17,0.04,1,89
13339097,AMAZING ROOM WITH A VIEW IN THE HEART OF TAKSIM,7176374,Tunay,,Beyoglu,41.03101,28.97956,Private room,113,2,0,,,1,88
13339713,Stay Inn Taksim Hostel - central location,47169554,Stay Inn Taksim,,Beyoglu,41.03451,28.9763,Shared room,74,1,59,2019-09-15,1.67,11,358
13340506,Stay Inn Taksim Hostel - 4 bed mixed dorm,47169554,Stay Inn Taksim,,Beyoglu,41.03416,28.97637,Shared room,74,1,47,2019-09-16,1.23,11,357
13340836,central location - 4 bed deluxe dorm ensuite,47169554,Stay Inn Taksim,,Beyoglu,41.03608,28.97622,Shared room,79,1,2,2019-03-27,0.07,11,360
13341189,Stay Inn Taksim Hostel - 4bed deluxe dorm ensuite,47169554,Stay Inn Taksim,,Beyoglu,41.03562,28.97602,Shared room,74,1,25,2019-09-24,0.67,11,363
13343959,Cozy apartment room close to the center,75599133,Sezin,,Kadikoy,40.99714,29.04281,Private room,62,1,0,,,1,89
13344546,(4) STUDIO IN OLD CITY SULTANAHMET,31201220,Hidir,,Fatih,41.0043,28.98195,Entire home/apt,244,1,48,2019-04-23,1.20,5,361
13348517,Quiet and nice big house,32577184,Murat,,Uskudar,41.01116,29.04345,Private room,397,3,0,,,1,364
13353863,Gorgeous Town house in Bosphorus coast,49034849,Sevi,,Uskudar,41.06547,29.05682,Entire home/apt,743,3,0,,,1,0
13354965,Comfortable and peaceful room,75730226,Murat,,Atasehir,40.99509,29.131,Private room,113,1,7,2019-05-03,0.29,1,365
13358275,Peaceful and economic flat,75768939,Sila,,Maltepe,40.94293,29.12167,Private room,170,1,0,,,1,0
13364411,Best for long terms,75793804,Jan,,Basaksehir,41.06872,28.66714,Private room,340,1,0,,,1,362
13372110,Double Room in Cihangir Area close Taksim Square.,11480868,Ceylan,,Beyoglu,41.03538,28.98494,Private room,119,1,1,2017-08-03,0.04,1,0
13374491,Lovely Tow bedroom apartment,65353350,Ayman,,Beyoglu,41.03607,28.97304,Entire home/apt,221,2,106,2019-09-27,3.96,4,8
13374927,"Nice, clean & central room- 3min walk to Bosphorus",28035615,Yusuf,,Uskudar,41.02714,29.01764,Private room,227,1,0,,,1,0
13377891,peaceful and comfortable,28356720,Fatma,,Uskudar,41.03209,29.0476,Entire home/apt,79,1,0,,,1,0
13384819,3 bedrooms flat near the British consulate,70113899,Kıvanç,,Beyoglu,41.03708,28.97544,Entire home/apt,357,1,62,2019-09-01,1.62,9,347
13389577,Merkezi Konum,76140590,Büşra,,Besiktas,41.05722,29.00656,Private room,170,1,0,,,1,365
13390341,2 BDR COZY flat in CİHANGİR w very special price!,17678435,Simay,,Beyoglu,41.03093,28.98691,Entire home/apt,511,4,49,2019-08-19,1.25,1,364
13390505,Cozy flat in the center of Istanbu with sea view,74744461,Elif,,Beyoglu,41.0302,28.98593,Private room,142,2,24,2018-04-27,0.60,2,365
13394134,Kadıköy merkezde,76188761,Burhan,,Kadikoy,40.99344,29.02543,Private room,227,2,0,,,1,0
13394962,mini sweet,76198465,Sema,,Kadikoy,40.99813,29.04483,Private room,227,1,0,,,2,89
13394996,2 Room Siesta Family Apartment with Terrace,67774399,Ufuk,,Fatih,41.00198,28.97427,Private room,1237,1,5,2018-09-13,0.18,4,272
13401915,Mavi Haliç Apartments,54539981,Ömer Faruk,,Eyup,41.06757,28.94797,Entire home/apt,397,250,1,2016-08-07,0.03,2,365
13402291,Flat for travelers who want to live as a local.,76287775,Gün,,Sisli,41.0545,28.99244,Entire home/apt,425,1,0,,,1,0
13404047,"Private Double room, Antique Hostel",34494372,Antique Hostel,,Fatih,41.00631,28.9809,Hotel room,153,1,6,2018-11-13,0.16,10,358
13404738,(5) STUDIO IN OLD CITY SULTANAHMET,31201220,Hidir,,Fatih,41.00607,28.98148,Entire home/apt,278,1,89,2019-02-24,2.23,5,365
13404855,Best place best price!,2231981,Adar,,Beyoglu,41.0338,28.98916,Shared room,556,1,0,,,18,90
13404965,"Short Time Stay ""Great Location""",70826089,Taylan,,Kagithane,41.08547,29.00302,Private room,28,1,0,,,1,0
13407214,A standart room for students,76135047,Özgür,,Fatih,40.99937,28.9238,Private room,113,1,0,,,1,365
13408872,Bohemian House in Local Part of İstanbul,16823168,Percin,,Esenler,41.03365,28.88987,Private room,170,1,1,2019-06-04,0.25,1,365
