,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
1025,12242376,4862540,Entire home/apt,,Tallinn,4,5.0,2,1.0,1.0,27.0,1.0,59.409285,24.701449,2016-07-08 23:27:17.867593
1026,12260186,66021335,Entire home/apt,,Tallinn,4,4.5,2,1.0,1.0,22.0,,59.437546,24.718494,2016-07-08 23:43:32.969858
1027,12264691,66052038,Private room,,Tallinn,0,,1,1.0,1.0,18.0,1.0,59.399118,24.670442,2016-07-08 23:21:18.603068
1028,12266231,66063028,Entire home/apt,,Tallinn,1,,4,1.0,1.0,56.0,2.0,59.431778,24.757229,2016-07-08 23:39:52.150025
1029,12268562,60652024,Entire home/apt,,Tallinn,0,,3,1.0,1.0,85.0,1.0,59.429206,24.754599,2016-07-08 23:05:33.478965
1030,12268568,42762129,Entire home/apt,,Tallinn,7,5.0,4,1.0,1.0,57.0,3.0,59.43638,24.771808,2016-07-08 23:58:07.566320
1031,12269538,3412944,Entire home/apt,,Tallinn,3,5.0,3,0.0,1.0,45.0,3.0,59.436144,24.763597,2016-07-08 23:18:15.386364
1032,12270584,24870073,Private room,,Tallinn,0,,2,1.0,1.0,32.0,1.0,59.439521,24.767885,2016-07-08 23:02:59.025696
1033,12275961,66138858,Entire home/apt,,Tallinn,9,5.0,3,1.0,1.0,52.0,2.0,59.416709,24.736013,2016-07-08 23:16:07.136875
1034,12277817,66152682,Entire home/apt,,Tallinn,5,4.5,2,1.0,1.0,52.0,1.0,59.432572,24.769278,2016-07-08 23:07:03.766985
1035,12295881,63327595,Entire home/apt,,Tallinn,2,,16,5.0,1.0,319.0,1.0,59.436746,24.743773,2016-07-08 23:03:54.588555
1036,12300236,8579191,Entire home/apt,,Tallinn,0,,4,2.0,1.0,108.0,2.0,59.434577,24.741924,2016-07-08 23:55:48.887787
1037,12300507,8579191,Entire home/apt,,Tallinn,0,,2,0.0,1.0,74.0,2.0,59.432189,24.737733,2016-07-08 23:21:02.493482
1038,12301168,66320044,Entire home/apt,,Tallinn,11,5.0,4,1.0,,75.0,2.0,59.4379,24.749139,2016-07-08 23:20:44.691990
1039,12302872,21040949,Entire home/apt,,Tallinn,0,,2,2.0,,101.0,2.0,59.441952,24.748453,2016-07-08 23:15:28.653270
1040,12318085,63327595,Private room,,Tallinn,0,,6,1.0,1.0,80.0,1.0,59.437215,24.741957,2016-07-08 23:50:24.460221
1041,12321155,52110329,Entire home/apt,,Tallinn,23,4.5,3,1.0,1.0,68.0,,59.440555,24.753164,2016-07-08 23:17:32.399456
1042,12330782,63327595,Private room,,Tallinn,0,,4,1.0,1.0,68.0,1.0,59.436839,24.742589,2016-07-08 23:30:31.909621
1043,12330961,63327595,Private room,,Tallinn,0,,3,1.0,1.0,57.0,1.0,59.4388,24.742145,2016-07-09 00:04:15.699890
1044,12331234,63327595,Private room,,Tallinn,1,,2,1.0,1.0,45.0,1.0,59.437137,24.743528,2016-07-08 23:46:43.015579
1045,12335696,723443,Entire home/apt,,Tallinn,0,,2,1.0,1.0,82.0,1.0,59.431837,24.752256,2016-07-09 00:12:14.568451
1046,12349952,57482873,Entire home/apt,,Tallinn,15,4.5,2,0.0,1.0,34.0,,59.431345,24.777792,2016-07-09 00:02:01.970634
1047,12351547,57662353,Entire home/apt,,Tallinn,2,,3,1.0,1.0,56.0,2.0,59.430554,24.732536,2016-07-08 23:49:41.294472
1048,12371047,24822773,Entire home/apt,,Tallinn,11,4.5,2,0.0,1.0,40.0,2.0,59.417807,24.725893,2016-07-08 23:28:08.734354
1049,12371415,66850965,Entire home/apt,,Tallinn,0,,3,0.0,1.0,68.0,2.0,59.43917,24.756507,2016-07-08 23:09:49.621495
1050,12374319,47240015,Entire home/apt,,Tallinn,0,,5,3.0,1.0,57.0,1.0,59.379146,24.650345,2016-07-08 23:11:56.657308
1051,12376970,825846,Entire home/apt,,Tallinn,2,,2,1.0,1.0,26.0,3.0,59.442044,24.603074,2016-07-08 23:47:27.455513
1052,12378751,15051593,Entire home/apt,,Tallinn,0,,2,1.0,1.0,92.0,2.0,59.432201,24.754763,2016-07-08 23:42:55.148402
1053,12392402,61035645,Private room,,Tallinn,0,,2,1.0,1.0,34.0,1.0,59.458221,24.878308,2016-07-08 23:32:10.283734
1054,12392726,26783366,Entire home/apt,,Tallinn,1,,6,3.0,1.0,92.0,2.0,59.415943,24.743014,2016-07-08 23:39:33.527568
1055,12396366,4748458,Entire home/apt,,Tallinn,0,,5,2.0,1.0,97.0,2.0,59.436062,24.765465,2016-07-09 00:03:49.969223
1056,12396579,4748458,Entire home/apt,,Tallinn,0,,5,2.0,1.0,97.0,2.0,59.436578,24.76417,2016-07-08 23:23:45.780046
1057,12396877,4748458,Entire home/apt,,Tallinn,1,,6,2.0,1.0,97.0,2.0,59.438176,24.764173,2016-07-08 23:55:46.677176
1058,12397016,4748458,Entire home/apt,,Tallinn,0,,6,2.0,1.0,97.0,2.0,59.436655,24.765437,2016-07-08 23:18:56.011828
1059,12398259,67038225,Entire home/apt,,Tallinn,9,5.0,6,2.0,1.0,78.0,2.0,59.435928,24.743749,2016-07-09 00:06:41.432936
1060,12401541,5994084,Entire home/apt,,Tallinn,5,5.0,2,1.0,1.0,30.0,2.0,59.429524,24.717972,2016-07-08 23:11:05.055457
1061,12402392,67060534,Entire home/apt,,Tallinn,3,4.5,4,2.0,1.0,39.0,1.0,59.433954,24.775375,2016-07-09 00:03:35.412464
1062,12415187,32106203,Entire home/apt,,Tallinn,7,4.5,5,1.0,1.0,45.0,1.0,59.437328,24.762888,2016-07-08 23:11:35.858773
1063,12415431,4748458,Entire home/apt,,Tallinn,0,,3,0.0,1.0,56.0,2.0,59.438096,24.743624,2016-07-08 23:35:30.913261
1064,12415903,8452168,Entire home/apt,,Tallinn,0,,4,1.0,1.0,80.0,1.0,59.43732,24.748122,2016-07-09 00:00:24.721168
